,Open Time,Open,High,Low,Close_btc,Volume,NumberTransactions,Close SP500,Open SP500,halving,Close Gold,Open Gold,OpenDJ,CloseDJ,Close_eth
522,2017-03-16,1261.75,1263.11,1131.76,1175.29,7218977.88,327034.0,2381.38,2387.71,1,1310.7,1310.7,20969.27,20934.55,45.6
523,2017-03-17,1175.29,1175.29,1065.92,1070.6,8777881.59,292196.0,2378.25,2383.71,1,1313.6,1313.6,20965.37,20914.62,44.51
524,2017-03-18,1070.6,1097.68,948.6,965.1,5877646.98,263530.0,2378.25,2383.71,1,1313.6,1313.6,20965.37,20914.62,34.0
525,2017-03-19,965.1,1060.0,965.1,1010.63,2248709.84,269336.0,2378.25,2383.71,1,1313.6,1313.6,20965.37,20914.62,42.31
526,2017-03-20,1010.63,1051.32,1010.01,1041.61,2662398.05,277033.0,2373.47,2378.24,1,1317.2,1317.2,20916.27,20905.86,42.0
527,2017-03-21,1041.61,1119.4,1041.61,1113.81,6064968.61,288055.0,2344.02,2379.32,1,1329.0,1316.5,20956.33,20668.01,42.67
528,2017-03-22,1113.81,1114.33,990.1,1037.97,6292795.67,316593.0,2348.45,2343.0,1,1331.5,1331.5,20640.42,20661.3,41.65
529,2017-03-23,1037.97,1052.82,1017.55,1033.0,4022112.9,287871.0,2345.96,2345.97,1,1328.5,1328.5,20645.07,20656.58,43.14
530,2017-03-24,1033.0,1033.99,925.0,936.83,5393455.73,289521.0,2343.98,2350.42,1,1330.4,1330.4,20674.45,20596.72,52.81
531,2017-03-25,936.83,978.6,892.12,966.76,3705211.7,242975.0,2343.98,2350.42,1,1330.4,1330.4,20674.45,20596.72,50.62
532,2017-03-26,966.76,1000.0,948.33,967.14,3366712.79,221915.0,2343.98,2350.42,1,1330.4,1330.4,20674.45,20596.72,50.63
533,2017-03-27,967.14,1046.16,959.88,1045.01,5191542.35,232291.0,2341.59,2329.11,1,1337.4,1337.4,20488.35,20550.98,48.81
534,2017-03-28,1045.01,1064.98,1019.02,1045.04,7097106.21,294001.0,2358.57,2339.79,1,1337.5,1338.7,20542.14,20701.5,50.27
535,2017-03-29,1045.04,1055.89,1011.0,1041.03,5237319.77,283931.0,2361.13,2356.54,1,1335.5,1335.5,20675.75,20659.32,53.07
536,2017-03-30,1041.03,1049.84,1022.12,1041.75,5327151.27,288788.0,2368.06,2361.31,1,1326.7,1344.0,20662.79,20728.49,51.99
537,2017-03-31,1041.75,1090.65,1041.7,1084.22,5425230.28,259403.0,2362.72,2364.82,1,1329.8,1339.0,20700.34,20663.22,49.07
538,2017-04-01,1084.22,1112.43,1073.68,1089.99,2371663.55,255871.0,2270.75,2261.6,1,1247.1,1247.1,19890.94,19942.16,50.6
539,2017-04-02,1089.99,1114.15,1081.45,1107.45,2131345.59,244203.0,2270.75,2261.6,1,1247.1,1247.1,19890.94,19942.16,48.55
540,2017-04-03,1107.45,1161.46,1107.45,1152.94,6151840.96,288141.0,2270.75,2261.6,1,1247.1,1247.1,19890.94,19942.16,44.13
541,2017-04-04,1152.94,1159.67,1126.8,1149.03,5909365.29,256015.0,2360.16,2354.76,1,1336.8,1333.1,20634.94,20689.24,44.43
542,2017-04-05,1149.03,1149.03,1115.54,1134.73,4712142.03,316555.0,2389.52,2389.79,1,1307.4,1312.1,20987.83,20951.47,44.9
543,2017-04-06,1134.73,1207.8,1134.7,1195.77,7286599.66,290465.0,2389.52,2389.79,1,1307.4,1312.1,20987.83,20951.47,43.48
544,2017-04-07,1195.77,1206.0,1176.37,1194.67,4989277.38,295463.0,2389.52,2389.79,1,1227.55,1224.3,20987.83,20951.47,42.31
545,2017-04-08,1194.67,1198.0,1167.0,1184.5,2043342.16,226959.0,2476.83,2476.88,1,1331.7,1331.7,22058.39,22092.81,44.85
546,2017-04-09,1184.5,1217.49,1180.9,1210.08,2348907.76,238286.0,2476.83,2476.88,1,1338.08,1341.21,22058.39,22092.81,43.72
547,2017-04-10,1210.08,1216.99,1202.8,1210.64,5454153.15,273384.0,2537.74,2533.48,1,1351.0,1351.0,22645.67,22661.64,43.74
548,2017-04-11,1210.64,1232.62,1200.63,1223.76,5860285.54,307893.0,2537.74,2533.48,1,1351.0,1351.0,22645.67,22661.64,43.74
549,2017-04-12,1223.76,1226.5,1210.69,1218.12,6777571.33,278093.0,2639.44,2657.19,1,1358.0,1358.0,24424.11,24290.05,46.54
550,2017-04-13,1218.12,1221.48,1153.36,1177.88,7210239.84,228679.0,2328.95,2341.98,1,1366.7,1366.7,20561.69,20453.25,50.23
551,2017-04-14,1177.88,1193.08,1170.11,1175.5,5947842.56,290208.0,2328.95,2341.98,1,1289.65,1289.65,20561.69,20453.25,47.32
552,2017-04-15,1175.5,1194.54,1170.0,1174.69,2111074.36,270705.0,2328.95,2341.98,1,1289.65,1289.65,20561.69,20453.25,48.53
553,2017-04-16,1174.69,1183.99,1166.51,1178.01,1395055.92,211829.0,2328.95,2341.98,1,1289.65,1289.65,20561.69,20453.25,48.29
554,2017-04-17,1178.01,1196.38,1175.06,1193.81,4531180.28,245184.0,2349.01,2332.62,1,1369.8,1369.8,20484.75,20636.92,48.23
555,2017-04-18,1193.81,1209.27,1193.81,1204.0,6280213.6,303091.0,2342.19,2342.53,1,1370.9,1370.9,20561.39,20523.28,49.98
556,2017-04-19,1204.0,1211.45,1189.18,1211.45,7156869.26,310104.0,2338.17,2346.79,1,1360.5,1360.5,20503.52,20404.49,47.88
557,2017-04-20,1211.45,1244.73,1210.6,1238.45,7140008.98,267915.0,2355.84,2342.69,1,1361.7,1361.7,20406.68,20578.71,49.61
558,2017-04-21,1238.45,1256.0,1237.5,1250.0,5557584.14,330354.0,2348.69,2354.74,1,1367.0,1359.8,20578.1,20547.76,48.27
559,2017-04-22,1250.0,1250.0,1226.0,1247.66,2036284.75,268712.0,2348.69,2354.74,1,1367.0,1359.8,20578.1,20547.76,48.63
560,2017-04-23,1247.66,1250.48,1235.46,1247.83,1886267.18,245039.0,2348.69,2354.74,1,1367.0,1359.8,20578.1,20547.76,48.79
561,2017-04-24,1247.83,1259.91,1240.21,1255.71,5575223.29,222671.0,2374.15,2370.33,1,1355.8,1355.8,20723.59,20763.89,49.94
562,2017-04-25,1255.71,1282.87,1253.96,1282.56,5270743.84,325387.0,2388.61,2381.51,1,1346.0,1346.0,20915.51,20996.12,50.42
563,2017-04-26,1282.56,1314.05,1278.89,1294.91,8239433.07,334471.0,2387.45,2388.98,1,1343.0,1343.0,21009.95,20975.09,53.28
564,2017-04-27,1294.91,1370.0,1293.07,1346.04,15592322.34,297884.0,2388.77,2389.7,1,1344.7,1344.7,20991.12,20981.33,63.14
565,2017-04-28,1346.04,1367.65,1300.0,1347.19,20895489.53,305271.0,2384.2,2393.68,1,1347.1,1347.1,20987.39,20940.51,72.65
566,2017-04-29,1347.19,1355.1,1330.9,1351.08,2868277.71,341319.0,2384.2,2393.68,1,1347.1,1347.1,20987.39,20940.51,69.83
567,2017-04-30,1351.08,1363.84,1325.0,1362.63,2658879.77,281489.0,2384.2,2393.68,1,1347.1,1347.1,20987.39,20940.51,79.83
568,2017-05-01,1362.63,1480.0,1352.8,1440.82,28391677.51,294786.0,2269.0,2268.18,1,1262.1,1262.1,19924.56,19899.29,77.53
569,2017-05-02,1440.82,1489.61,1421.11,1464.94,9877052.25,333161.0,2269.0,2268.18,1,1262.1,1262.1,19924.56,19899.29,77.25
570,2017-05-03,1464.94,1535.6,1444.99,1517.95,8447912.24,295149.0,2269.0,2268.18,1,1262.1,1262.1,19924.56,19899.29,80.0
571,2017-05-04,1517.95,1650.0,1475.01,1550.0,14883276.29,354737.0,2352.95,2366.59,1,1327.5,1327.5,20745.06,20648.15,94.55
572,2017-05-05,1550.0,1626.73,1521.24,1546.93,11662171.4,267193.0,2399.29,2392.37,1,1305.8,1305.8,20929.04,21006.94,91.64
573,2017-05-06,1546.93,1585.6,1546.92,1580.99,3684798.06,363022.0,2436.1,2437.83,1,1355.6,1355.6,21195.03,21184.04,94.82
574,2017-05-07,1580.99,1609.0,1566.14,1602.17,4365686.53,316011.0,2432.54,2430.78,1,1293.9,1293.9,21492.83,21478.17,90.46
575,2017-05-08,1602.17,1686.39,1602.17,1686.39,14331745.14,365096.0,2432.54,2430.78,1,1293.9,1293.9,21492.83,21478.17,88.39
576,2017-05-09,1686.39,1779.0,1681.93,1719.51,16257862.59,332879.0,2457.85,2470.35,1,1411.2,1411.2,21912.37,21753.31,87.59
577,2017-05-10,1719.51,1796.01,1698.0,1793.26,13849146.09,311391.0,2552.07,2540.86,1,1348.3,1348.3,22669.08,22775.39,89.15
578,2017-05-11,1793.26,1884.0,1775.0,1834.1,32420035.36,294743.0,2552.07,2540.86,1,1348.3,1348.3,22669.08,22775.39,88.2
579,2017-05-12,1834.1,1838.59,1657.86,1694.64,28152441.08,317698.0,2629.57,2639.78,1,1345.1,1345.1,24335.01,24180.64,85.15
580,2017-05-13,1694.64,1781.71,1602.36,1781.71,10714851.12,329266.0,2629.57,2639.78,1,1345.1,1345.1,24335.01,24180.64,87.96
581,2017-05-14,1781.71,1817.57,1754.83,1794.01,2975269.98,369098.0,2629.57,2639.78,1,1345.1,1345.1,24335.01,24180.64,88.72
582,2017-05-15,1794.01,1794.01,1667.0,1742.67,21860802.63,329229.0,2402.32,2393.98,1,1308.0,1307.5,20923.63,20981.94,90.32
583,2017-05-16,1742.67,1770.0,1701.01,1769.71,11330852.33,233977.0,2400.67,2404.55,1,1314.4,1312.7,20984.48,20979.75,87.91
584,2017-05-17,1769.71,1837.36,1750.0,1812.57,18227098.01,317527.0,2357.03,2382.95,1,1336.2,1336.2,20846.17,20606.93,86.98
585,2017-05-18,1812.57,1895.55,1808.15,1895.55,14523445.05,288904.0,2365.72,2354.69,1,1329.2,1339.8,20579.65,20663.02,95.88
586,2017-05-19,1895.55,1965.23,1894.64,1965.01,15189698.86,319502.0,2381.73,2371.37,1,1329.9,1329.9,20698.28,20804.84,124.38
587,2017-05-20,1965.01,2045.0,1965.01,2044.4,11082377.36,352805.0,2381.73,2371.37,1,1329.9,1329.9,20698.28,20804.84,123.06
588,2017-05-21,2044.4,2089.44,1981.37,2026.0,7956641.27,326057.0,2381.73,2371.37,1,1329.9,1329.9,20698.28,20804.84,146.77
589,2017-05-22,2026.0,2249.0,1998.5,2101.33,23928854.61,327868.0,2394.02,2387.21,1,1338.0,1338.0,20867.77,20894.83,160.39
590,2017-05-23,2101.33,2264.0,2101.33,2261.22,24940822.11,367710.0,2398.42,2397.04,1,1332.1,1332.1,20908.67,20937.91,169.5
591,2017-05-24,2261.22,2479.0,2261.22,2436.45,26072742.0,338642.0,2404.39,2401.41,1,1329.7,1329.7,20949.21,21012.42,193.03
592,2017-05-25,2436.45,2779.0,2199.6,2330.84,64640506.75,350114.0,2415.07,2409.54,1,1333.3,1333.3,21062.96,21082.95,177.33
593,2017-05-26,2330.84,2628.71,2055.55,2267.37,41282802.1,333340.0,2415.82,2414.5,1,1344.8,1344.8,21070.15,21080.28,162.83
594,2017-05-27,2267.37,2342.1,1910.55,2096.77,21322187.03,331914.0,2415.82,2414.5,1,1344.8,1344.8,21070.15,21080.28,156.63
595,2017-05-28,2096.77,2323.99,2095.61,2230.77,10885221.21,308143.0,2415.82,2414.5,1,1268.22,1266.31,21070.15,21080.28,174.0
596,2017-05-29,2230.77,2340.1,2150.0,2284.3,14604821.77,321638.0,2415.82,2414.5,1,1266.69,1268.02,21070.15,21080.28,194.99
597,2017-05-30,2284.3,2324.27,2151.21,2197.33,31837094.78,347961.0,2412.91,2411.67,1,1339.1,1339.1,21045.49,21029.47,228.71
598,2017-05-31,2197.33,2325.89,2179.98,2303.62,32014961.91,321634.0,2411.8,2415.63,1,1348.5,1348.5,21048.46,21008.65,228.99
599,2017-06-01,2303.62,2459.0,2300.0,2412.34,27291433.44,319709.0,2276.98,2271.14,1,1255.7,1256.0,19906.96,19963.8,220.07
600,2017-06-02,2412.34,2484.04,2375.0,2484.04,21120497.79,271539.0,2292.56,2294.28,1,1313.3,1313.3,20025.61,20052.42,222.78
601,2017-06-03,2484.04,2589.69,2461.36,2554.91,10395286.16,305320.0,2375.31,2375.23,1,1307.3,1307.3,20955.71,20954.34,224.5
602,2017-06-04,2554.91,2566.26,2483.03,2520.05,9387640.6,266044.0,2357.49,2353.79,1,1332.4,1332.4,20653.77,20662.95,245.9
603,2017-06-05,2520.05,2700.2,2520.04,2689.43,15478385.54,289930.0,2357.49,2353.79,1,1332.4,1332.4,20653.77,20662.95,248.37
604,2017-06-06,2689.43,2924.0,2689.4,2880.23,34291677.47,297416.0,2429.33,2431.92,1,1370.0,1370.0,21145.48,21136.23,264.26
605,2017-06-07,2880.23,2884.98,2618.28,2690.0,24000641.7,339720.0,2409.75,2423.44,1,1296.7,1296.7,21423.93,21320.04,255.77
606,2017-06-08,2690.0,2815.39,2610.67,2800.0,28122808.38,307377.0,2409.75,2423.44,1,1296.7,1296.7,21423.93,21320.04,261.04
607,2017-06-09,2800.0,2854.12,2794.31,2807.01,19832299.67,282184.0,2465.54,2463.83,1,1405.9,1405.9,21815.76,21807.64,280.21
608,2017-06-10,2807.01,2903.96,2803.0,2903.77,17018471.33,254993.0,2549.33,2547.44,1,1350.0,1350.0,22762.03,22773.67,331.22
609,2017-06-11,2903.77,2960.0,2859.76,2960.0,11917922.32,222892.0,2591.13,2587.47,1,1359.7,1359.7,23533.96,23548.42,339.68
610,2017-06-12,2960.0,2975.0,2470.0,2656.3,50503982.61,269098.0,2629.27,2626.24,1,1346.2,1346.2,24157.85,24140.91,394.9
611,2017-06-13,2656.3,2772.03,2647.56,2715.86,32989227.35,291776.0,2440.35,2434.15,1,1341.2,1342.8,21256.83,21328.47,389.19
612,2017-06-14,2715.86,2800.0,2341.2,2459.56,37437465.61,287644.0,2437.92,2443.75,1,1348.2,1348.2,21342.71,21374.56,343.84
613,2017-06-15,2459.56,2510.38,2059.41,2416.16,51364962.96,293141.0,2432.46,2424.14,1,1326.8,1326.8,21291.69,21359.9,341.82
614,2017-06-16,2416.16,2508.23,2310.81,2484.64,24102323.69,269937.0,2433.15,2431.24,1,1328.5,1328.5,21335.93,21384.28,353.61
615,2017-06-17,2484.64,2664.89,2430.32,2638.24,12714753.6,236554.0,2433.15,2431.24,1,1328.5,1328.5,21335.93,21384.28,368.61
616,2017-06-18,2638.24,2663.66,2458.59,2519.87,14010760.71,209359.0,2433.15,2431.24,1,1328.5,1328.5,21335.93,21384.28,351.01
617,2017-06-19,2519.87,2594.99,2491.12,2594.99,16129629.04,269774.0,2453.46,2442.55,1,1318.8,1318.8,21444.75,21528.99,358.76
618,2017-06-20,2594.99,2786.0,2589.67,2734.14,21003970.54,269438.0,2437.03,2450.66,1,1315.2,1315.2,21521.25,21467.14,350.0
619,2017-06-21,2734.14,2769.99,2586.27,2645.1,29746424.6,280203.0,2435.61,2439.31,1,1317.1,1317.1,21466.39,21410.03,324.29
620,2017-06-22,2645.1,2726.96,2595.0,2689.58,21714756.1,269685.0,2434.5,2437.4,1,1320.4,1320.4,21407.98,21397.29,319.68
621,2017-06-23,2689.58,2729.34,2672.24,2684.63,15185666.79,259938.0,2438.3,2434.65,1,1327.7,1327.7,21380.92,21394.76,326.75
622,2017-06-24,2684.63,2710.51,2510.01,2572.96,13104724.93,227127.0,2438.3,2434.65,1,1327.7,1327.7,21380.92,21394.76,304.8
623,2017-06-25,2572.96,2636.55,2429.42,2497.6,15611580.85,180719.0,2438.3,2434.65,1,1327.7,1327.7,21380.92,21394.76,278.73
624,2017-06-26,2497.6,2549.72,2275.27,2415.62,35653110.77,261906.0,2439.07,2443.32,1,1317.7,1317.7,21434.68,21409.55,253.68
625,2017-06-27,2415.62,2573.77,2269.46,2573.77,44650715.94,259737.0,2419.38,2436.34,1,1318.4,1318.4,21411.19,21310.66,286.14
626,2017-06-28,2573.77,2596.26,2466.62,2554.97,31577678.34,279811.0,2440.69,2428.7,1,1320.8,1320.8,21372.36,21454.61,315.86
627,2017-06-29,2554.97,2589.51,2503.01,2549.89,20365455.05,231054.0,2419.7,2442.38,1,1317.7,1322.8,21487.38,21287.03,292.9
628,2017-06-30,2549.89,2549.9,2441.14,2456.01,21711417.43,267360.0,2423.41,2429.2,1,1314.0,1314.0,21348.6,21349.63,280.68
629,2017-07-01,2456.01,2500.0,2385.0,2416.12,12731882.83,221856.0,2423.41,2429.2,1,1314.0,1314.0,21348.6,21349.63,261.0
630,2017-07-02,2416.12,2541.87,2375.03,2507.84,13662752.15,196539.0,2293.08,2295.87,1,1316.4,1314.1,20107.62,20090.29,283.99
631,2017-07-03,2507.84,2584.0,2477.13,2540.94,15926572.65,253244.0,2368.39,2370.74,1,1297.7,1307.6,20934.89,20924.76,276.41
632,2017-07-04,2540.94,2631.32,2540.93,2606.64,11447348.29,255483.0,2355.54,2356.59,1,1336.8,1336.8,20647.81,20656.1,270.0
633,2017-07-05,2606.64,2650.0,2550.01,2625.06,50208008.09,237008.0,2355.54,2356.59,1,1336.8,1336.8,20647.81,20656.1,266.0
634,2017-07-06,2625.06,2645.54,2579.79,2605.53,21944313.06,225106.0,2433.14,2432.03,1,1365.6,1365.6,21171.57,21173.69,266.17
635,2017-07-07,2605.53,2609.87,2457.12,2493.79,33627161.37,243614.0,2425.18,2413.52,1,1282.4,1282.3,21354.66,21414.34,240.94
636,2017-07-08,2493.79,2550.1,2461.46,2547.77,13677738.07,220835.0,2480.91,2477.14,1,1332.0,1326.4,22100.2,22118.42,245.44
637,2017-07-09,2547.77,2572.31,2501.02,2501.02,15047582.46,188124.0,2465.1,2468.06,1,1418.0,1418.0,21820.38,21784.78,237.72
638,2017-07-10,2501.02,2520.1,2252.57,2329.4,39663519.21,251722.0,2465.1,2468.06,1,1418.0,1418.0,21820.38,21784.78,205.76
639,2017-07-11,2329.4,2400.0,2251.07,2305.05,38322164.51,265759.0,2590.64,2592.11,1,1353.9,1353.9,23574.03,23557.23,190.11
640,2017-07-12,2305.05,2401.4,2242.87,2383.82,31621874.09,257138.0,2636.98,2628.38,1,1333.0,1327.6,24116.6,24211.48,224.5
641,2017-07-13,2383.82,2420.0,2315.61,2343.48,27975709.78,245895.0,2447.83,2444.99,1,1288.5,1288.5,21537.19,21553.09,205.85
642,2017-07-14,2343.48,2352.67,2142.22,2213.01,30558401.57,227903.0,2459.27,2449.16,1,1298.8,1289.0,21532.77,21637.74,197.03
643,2017-07-15,2213.01,2218.52,1965.13,1967.34,30554833.34,221851.0,2459.27,2449.16,1,1298.8,1289.0,21532.77,21637.74,168.82
644,2017-07-16,1967.34,2039.0,1800.0,1904.0,26431755.87,203165.0,2459.27,2449.16,1,1298.8,1289.0,21532.77,21637.74,155.38
645,2017-07-17,1904.0,2229.07,1897.35,2229.07,37714588.91,230315.0,2459.14,2459.5,1,1305.4,1305.4,21633.97,21629.72,189.97
646,2017-07-18,2229.07,2389.99,2145.65,2304.36,64219054.72,260575.0,2460.61,2455.88,1,1313.5,1313.5,21589.94,21574.73,226.19
647,2017-07-19,2304.36,2404.01,2222.88,2264.29,48678226.58,253768.0,2473.83,2463.85,1,1313.7,1313.7,21569.25,21640.75,194.41
648,2017-07-20,2264.29,2950.47,2264.28,2889.98,129039295.01,230199.0,2473.45,2475.56,1,1317.1,1317.1,21641.54,21611.78,228.88
649,2017-07-21,2889.98,2910.0,2609.89,2661.99,52681625.31,268443.0,2472.54,2467.4,1,1325.9,1325.9,21591.72,21580.07,216.81
650,2017-07-22,2661.99,2872.86,2650.01,2838.07,23474021.72,223358.0,2472.54,2467.4,1,1325.9,1325.9,21591.72,21580.07,230.47
651,2017-07-23,2838.07,2849.99,2668.05,2761.45,26910949.71,181031.0,2472.54,2467.4,1,1325.9,1325.9,21591.72,21580.07,228.32
652,2017-07-24,2761.45,2795.0,2715.2,2758.5,25261098.79,240072.0,2469.91,2472.04,1,1325.4,1323.6,21577.78,21513.17,225.48
653,2017-07-25,2758.5,2772.99,2450.0,2558.27,59204763.6,244036.0,2477.13,2477.88,1,1323.2,1323.2,21638.56,21613.43,202.71
654,2017-07-26,2558.27,2599.99,2401.01,2524.52,36524447.82,237853.0,2477.83,2479.97,1,1322.4,1322.4,21690.38,21711.01,202.78
655,2017-07-27,2524.52,2687.15,2514.15,2662.99,26655123.45,225369.0,2475.42,2482.76,1,1333.7,1333.7,21717.42,21796.55,202.7
656,2017-07-28,2662.99,2821.55,2652.21,2786.19,33527884.94,247207.0,2472.1,2469.12,1,1342.6,1342.6,21787.51,21830.31,191.21
657,2017-07-29,2786.19,2788.9,2648.75,2706.14,21049297.78,211134.0,2472.1,2469.12,1,1342.6,1342.6,21787.51,21830.31,206.14
658,2017-07-30,2706.14,2749.99,2600.0,2749.99,14086858.98,184145.0,2472.1,2469.12,1,1342.6,1342.6,21787.51,21830.31,195.64
659,2017-07-31,2749.99,2960.0,2703.15,2871.27,21992989.58,231012.0,2470.3,2475.94,1,1340.7,1340.7,21863.39,21891.12,201.33
660,2017-08-01,2871.27,2924.22,2641.42,2730.0,20896983.29,131875.0,2470.3,2475.94,1,1340.7,1340.7,21863.39,21891.12,225.9
661,2017-08-02,2730.0,2753.87,2650.0,2703.44,21574784.16,209321.0,2294.67,2289.55,1,1318.3,1323.9,20049.29,20054.34,217.98
662,2017-08-03,2703.44,2795.67,2703.44,2783.43,27046479.23,213017.0,2362.98,2369.81,1,1291.9,1291.9,20940.44,20855.73,224.39
663,2017-08-04,2783.43,2870.91,2760.68,2844.99,20199510.75,235792.0,2362.98,2369.81,1,1291.9,1291.9,20940.44,20855.73,220.6
664,2017-08-05,2844.99,3332.09,2840.16,3252.34,45917293.18,239771.0,2399.38,2399.94,1,1306.1,1306.1,20991.26,21012.28,253.7
665,2017-08-06,3252.34,3279.63,3147.0,3218.74,21768273.58,199627.0,2433.79,2434.27,1,1351.9,1351.9,21169.76,21182.53,264.56
666,2017-08-07,3218.74,3410.97,3180.15,3391.48,31485789.1,249002.0,2433.79,2434.27,1,1351.9,1351.9,21169.76,21182.53,269.94
667,2017-08-08,3391.48,3483.39,3345.97,3421.11,39753753.69,275574.0,2474.92,2478.35,1,1330.4,1330.4,22095.14,22085.34,296.53
668,2017-08-09,3421.11,3425.31,3237.14,3348.99,35580943.76,260955.0,2461.43,2462.25,1,1419.3,1419.3,21764.43,21797.79,295.28
669,2017-08-10,3348.99,3441.17,3318.16,3421.45,27627933.93,257965.0,2461.43,2462.25,1,1419.3,1419.3,21764.43,21797.79,298.28
670,2017-08-11,3421.45,3705.16,3420.29,3639.99,37685761.47,284001.0,2594.38,2588.71,1,1362.3,1362.3,23542.6,23563.36,309.32
671,2017-08-12,3639.99,3972.53,3594.31,3863.3,51835081.35,260521.0,2651.5,2646.21,1,1328.1,1330.5,24263.26,24329.16,307.22
672,2017-08-13,3863.3,4174.48,3843.72,4046.34,56816704.32,263310.0,2651.5,2646.21,1,1328.1,1330.5,24263.26,24329.16,296.62
673,2017-08-14,4046.34,4325.0,3961.65,4318.3,72021231.87,255362.0,2465.84,2454.96,1,1358.1,1358.1,21945.64,21993.71,299.16
674,2017-08-15,4318.3,4436.01,3821.85,4154.84,94144558.5,311002.0,2464.61,2468.66,1,1347.5,1347.5,22029.91,21998.99,286.46
675,2017-08-16,4154.84,4364.05,3935.01,4322.44,39103029.46,274866.0,2468.11,2468.63,1,1350.8,1350.8,22031.93,22024.87,301.38
676,2017-08-17,4322.44,4474.0,4226.99,4284.45,52171030.95,347319.0,2430.01,2462.95,1,1359.9,1359.9,21984.74,21750.73,300.3
677,2017-08-18,4284.45,4355.0,3971.01,4102.48,55591110.6,312250.0,2425.55,2427.64,1,1358.8,1362.7,21724.88,21674.51,292.62
678,2017-08-19,4102.48,4184.8,3985.0,4145.11,39073968.1,266832.0,2425.55,2427.64,1,1358.8,1362.7,21724.88,21674.51,293.02
679,2017-08-20,4145.11,4168.88,4010.8,4049.98,38733839.15,210852.0,2425.55,2427.64,1,1358.8,1362.7,21724.88,21674.51,297.39
680,2017-08-21,4049.98,4073.73,3943.44,3993.87,65626674.79,236772.0,2428.37,2425.5,1,1364.1,1364.1,21671.36,21703.75,321.98
681,2017-08-22,3993.87,4140.05,3600.01,4093.28,68475115.16,196283.0,2452.51,2433.75,1,1358.6,1358.6,21739.78,21899.89,314.03
682,2017-08-23,4093.28,4250.02,4066.23,4147.1,41442542.03,315734.0,2444.04,2444.88,1,1361.7,1361.7,21850.27,21812.09,317.74
683,2017-08-24,4147.1,4350.0,4108.82,4313.21,36738021.86,203805.0,2438.97,2447.91,1,1358.9,1358.9,21839.9,21783.4,324.79
684,2017-08-25,4313.21,4480.01,4284.83,4371.25,40887057.71,208169.0,2443.05,2444.72,1,1364.8,1364.8,21819.08,21813.67,331.33
685,2017-08-26,4371.25,4371.25,4371.25,4371.25,0.0,226485.0,2443.05,2444.72,1,1364.8,1364.8,21819.08,21813.67,331.33
686,2017-08-27,4371.25,4371.26,4321.86,4340.88,17724588.51,261891.0,2443.05,2444.72,1,1364.8,1364.8,21819.08,21813.67,347.88
687,2017-08-28,4340.88,4400.0,4202.48,4379.96,38084155.2,223771.0,2444.24,2447.35,1,1382.6,1381.9,21832.5,21808.4,348.17
688,2017-08-29,4379.96,4705.07,4345.13,4589.99,47403678.71,281116.0,2446.3,2431.94,1,1385.7,1385.7,21718.0,21865.37,372.02
689,2017-08-30,4589.99,4641.43,4495.05,4583.85,41797324.39,271466.0,2457.59,2446.06,1,1380.9,1380.9,21859.76,21892.43,384.0
690,2017-08-31,4583.85,4762.76,4579.91,4736.28,34644172.58,280724.0,2471.65,2462.65,1,1388.5,1389.5,21936.01,21948.1,388.48
691,2017-09-01,4736.28,4924.0,4709.28,4924.0,39489710.93,283670.0,2268.9,2273.59,1,1267.6,1262.8,19931.41,19887.38,392.13
692,2017-09-02,4924.0,4985.0,4505.0,4642.85,63608581.17,236811.0,2307.87,2296.7,1,1315.4,1315.4,20061.73,20172.4,354.39
693,2017-09-03,4642.85,4740.41,4460.05,4607.47,44313445.69,195289.0,2364.87,2363.49,1,1285.7,1285.7,20864.32,20858.19,352.18
694,2017-09-04,4607.47,4614.36,4100.0,4278.86,61338241.83,269280.0,2364.87,2363.49,1,1285.7,1285.7,20864.32,20858.19,303.7
695,2017-09-05,4278.86,4494.6,4012.02,4393.0,61738092.1,277948.0,2396.92,2401.58,1,1295.1,1306.1,21022.28,20975.78,317.94
696,2017-09-06,4393.0,4645.0,4380.78,4609.17,45222315.64,276225.0,2431.77,2436.39,1,1343.9,1343.9,21208.96,21271.97,338.92
697,2017-09-07,4609.17,4665.23,4484.68,4623.19,27021543.43,256374.0,2431.77,2436.39,1,1343.9,1343.9,21208.96,21271.97,335.37
698,2017-09-08,4623.19,4669.98,4000.0,4346.24,64259227.44,279488.0,2474.02,2465.35,1,1347.0,1347.0,22022.34,22048.7,306.72
699,2017-09-09,4346.24,4405.0,4182.16,4325.17,25492488.55,217890.0,2474.02,2465.35,1,1347.0,1347.0,22022.34,22048.7,302.83
700,2017-09-10,4325.17,4329.97,4083.55,4243.48,30296416.88,193240.0,2544.73,2551.39,1,1360.4,1362.0,22779.73,22761.07,299.21
701,2017-09-11,4243.48,4370.28,4110.48,4209.69,40567670.82,253492.0,2584.62,2584.0,1,1366.8,1366.8,23492.09,23461.94,298.36
702,2017-09-12,4209.69,4372.05,4070.01,4155.55,32452537.09,256230.0,2584.62,2584.0,1,1366.8,1366.8,23492.09,23461.94,294.1
703,2017-09-13,4155.55,4173.78,3743.75,3855.01,64469196.94,263320.0,2498.37,2493.89,1,1396.7,1396.7,22103.47,22158.18,275.49
704,2017-09-14,3855.01,3920.2,3219.89,3242.63,86739154.17,268068.0,2495.62,2494.56,1,1399.2,1399.2,22144.96,22203.48,223.14
