"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"30.12.2016","19.762,60","19.833,17","19.852,55","19.718,67","271,91M","-0,29%"
"29.12.2016","19.819,78","19.835,46","19.878,44","19.788,94","172,04M","-0,07%"
"28.12.2016","19.833,68","19.964,31","19.981,11","19.827,31","188,35M","-0,56%"
"27.12.2016","19.945,04","19.943,46","19.980,24","19.939,80","158,54M","0,06%"
"23.12.2016","19.933,81","19.908,61","19.934,15","19.899,06","158,26M","0,07%"
"22.12.2016","19.918,88","19.922,68","19.933,83","19.882,19","258,29M","-0,12%"
"21.12.2016","19.941,96","19.968,97","19.986,56","19.941,96","256,64M","-0,16%"
"20.12.2016","19.974,62","19.920,59","19.987,63","19.920,42","284,08M","0,46%"
"19.12.2016","19.883,06","19.836,66","19.917,78","19.832,95","302,31M","0,20%"
"16.12.2016","19.843,41","19.909,01","19.923,17","19.821,00","573,47M","-0,04%"
"15.12.2016","19.852,24","19.811,50","19.951,29","19.811,50","357,35M","0,30%"
"14.12.2016","19.792,53","19.876,13","19.966,43","19.748,67","408,43M","-0,60%"
"13.12.2016","19.911,21","19.852,21","19.953,75","19.846,45","388,42M","0,58%"
"12.12.2016","19.796,43","19.770,20","19.824,59","19.747,74","333,66M","0,20%"
"09.12.2016","19.756,85","19.631,35","19.757,74","19.623,19","334,47M","0,72%"
"08.12.2016","19.614,81","19.559,94","19.664,97","19.527,83","324,57M","0,33%"
"07.12.2016","19.549,62","19.241,99","19.558,42","19.229,83","385,20M","1,55%"
"06.12.2016","19.251,78","19.219,91","19.255,89","19.184,74","284,96M","0,18%"
"05.12.2016","19.216,24","19.244,35","19.274,85","19.186,73","317,80M","0,24%"
"02.12.2016","19.170,42","19.161,25","19.196,14","19.141,18","84,92M","-0,11%"
"01.12.2016","19.191,93","19.149,20","19.214,30","19.138,79","108,80M","0,36%"
"30.11.2016","19.123,58","19.135,64","19.225,29","19.123,38","164,57M","0,01%"
"29.11.2016","19.121,60","19.064,07","19.144,40","19.062,22","81,51M","0,12%"
"28.11.2016","19.097,90","19.122,14","19.138,72","19.072,25","88,46M","-0,28%"
"25.11.2016","19.152,14","19.093,72","19.152,14","19.093,72","45,89M","0,36%"
"23.11.2016","19.083,18","19.015,52","19.083,76","19.000,38","77,88M","0,31%"
"22.11.2016","19.023,87","18.970,39","19.043,90","18.962,82","85,31M","0,35%"
"21.11.2016","18.956,69","18.898,68","18.960,76","18.883,10","80,52M","0,47%"
"18.11.2016","18.867,93","18.905,33","18.915,74","18.853,83","109,88M","-0,19%"
"17.11.2016","18.903,82","18.866,22","18.904,03","18.845,27","89,94M","0,19%"
"16.11.2016","18.868,14","18.909,85","18.909,85","18.825,89","87,32M","-0,29%"
"15.11.2016","18.923,06","18.858,21","18.925,26","18.806,06","100,66M","0,29%"
"14.11.2016","18.868,69","18.876,77","18.934,05","18.815,75","112,25M","0,11%"
"11.11.2016","18.847,66","18.781,65","18.855,78","18.736,96","107,30M","0,21%"
"10.11.2016","18.807,88","18.603,14","18.873,66","18.603,14","164,39M","1,17%"
"09.11.2016","18.589,69","18.317,26","18.650,06","18.252,55","173,11M","1,40%"
"08.11.2016","18.332,74","18.251,38","18.400,50","18.200,75","79,82M","0,40%"
"07.11.2016","18.259,60","17.994,64","18.263,30","17.994,64","93,45M","2,08%"
"04.11.2016","17.888,28","17.928,35","17.986,76","17.883,56","97,76M","-0,24%"
"03.11.2016","17.930,67","17.978,75","18.006,96","17.904,07","77,86M","-0,16%"
"02.11.2016","17.959,64","18.017,72","18.044,15","17.931,89","88,61M","-0,43%"
"01.11.2016","18.037,10","18.158,24","18.177,01","17.940,84","101,28M","-0,58%"
"31.10.2016","18.142,42","18.176,60","18.193,68","18.130,58","110,08M","-0,10%"
"28.10.2016","18.161,19","18.193,79","18.257,06","18.094,97","107,85M","-0,05%"
"27.10.2016","18.169,68","18.234,81","18.253,20","18.149,20","83,53M","-0,16%"
"26.10.2016","18.199,33","18.103,80","18.236,04","18.062,30","86,34M","0,17%"
"25.10.2016","18.169,27","18.206,52","18.241,69","18.151,70","83,19M","-0,30%"
"24.10.2016","18.223,03","18.197,14","18.275,04","18.191,18","88,55M","0,43%"
"21.10.2016","18.145,71","18.152,63","18.168,76","18.049,77","117,82M","-0,09%"
"20.10.2016","18.162,35","18.161,87","18.249,05","18.129,07","88,83M","-0,22%"
"19.10.2016","18.202,62","18.178,21","18.252,20","18.169,25","88,04M","0,22%"
"18.10.2016","18.161,94","18.145,06","18.225,80","18.129,45","74,80M","0,42%"
"17.10.2016","18.086,40","18.135,85","18.162,28","18.063,02","75,96M","-0,29%"
"14.10.2016","18.138,38","18.177,35","18.261,11","18.138,38","87,05M","0,22%"
"13.10.2016","18.098,94","18.088,32","18.137,70","17.959,95","83,16M","-0,25%"
"12.10.2016","18.144,20","18.132,63","18.193,96","18.082,09","72,23M","0,09%"
"11.10.2016","18.128,66","18.308,43","18.312,33","18.061,96","88,61M","-1,09%"
"10.10.2016","18.329,04","18.282,95","18.399,96","18.282,95","72,11M","0,49%"
"07.10.2016","18.240,49","18.295,35","18.319,73","18.149,35","82,68M","-0,15%"
"06.10.2016","18.268,50","18.280,42","18.288,12","18.162,97","78,66M","-0,07%"
"05.10.2016","18.281,03","18.205,50","18.315,82","18.205,50","76,19M","0,62%"
"04.10.2016","18.168,45","18.267,68","18.313,77","18.116,26","79,71M","-0,47%"
"03.10.2016","18.253,85","18.279,60","18.279,80","18.203,75","68,52M","-0,30%"
"30.09.2016","18.308,15","18.181,80","18.369,62","18.181,80","135,47M","0,91%"
"29.09.2016","18.143,45","18.322,88","18.366,23","18.091,64","95,88M","-1,07%"
"28.09.2016","18.339,24","18.240,22","18.349,86","18.179,34","97,65M","0,61%"
"27.09.2016","18.228,30","18.099,21","18.238,10","18.052,16","84,13M","0,74%"
"26.09.2016","18.094,83","18.217,76","18.217,76","18.083,32","95,51M","-0,91%"
"23.09.2016","18.261,45","18.377,36","18.383,76","18.254,84","87,18M","-0,71%"
"22.09.2016","18.392,46","18.343,76","18.449,88","18.343,76","73,03M","0,54%"
"21.09.2016","18.293,70","18.164,96","18.307,43","18.121,57","94,10M","0,90%"
"20.09.2016","18.129,96","18.175,36","18.227,21","18.128,80","72,46M","0,05%"
"19.09.2016","18.120,17","18.154,82","18.254,88","18.093,05","78,09M","-0,02%"
"16.09.2016","18.123,80","18.217,21","18.217,21","18.070,21","278,54M","-0,49%"
"15.09.2016","18.212,48","18.024,91","18.250,11","18.015,49","99,56M","0,99%"
"14.09.2016","18.034,77","18.073,39","18.163,48","17.992,21","103,36M","-0,18%"
"13.09.2016","18.066,75","18.262,99","18.262,99","18.028,06","102,83M","-1,41%"
"12.09.2016","18.325,07","18.028,95","18.358,69","17.994,84","103,26M","1,32%"
"09.09.2016","18.085,45","18.404,17","18.404,17","18.085,45","120,67M","-2,13%"
"08.09.2016","18.479,91","18.486,69","18.506,24","18.446,69","79,06M","-0,25%"
"07.09.2016","18.526,14","18.527,71","18.536,89","18.474,77","67,57M","-0,06%"
"06.09.2016","18.538,12","18.493,40","18.551,54","18.450,32","83,71M","0,25%"
"02.09.2016","18.491,96","18.466,01","18.544,76","18.439,10","74,35M","0,39%"
"01.09.2016","18.419,30","18.396,57","18.430,05","18.295,48","74,78M","0,10%"
"31.08.2016","18.400,88","18.436,70","18.439,68","18.333,56","98,25M","-0,29%"
"30.08.2016","18.454,30","18.491,28","18.514,29","18.408,52","68,92M","-0,26%"
"29.08.2016","18.502,99","18.421,29","18.523,09","18.419,92","64,48M","0,58%"
"26.08.2016","18.395,40","18.467,92","18.572,09","18.335,34","78,73M","-0,29%"
"25.08.2016","18.448,41","18.471,21","18.497,68","18.431,46","64,48M","-0,18%"
"24.08.2016","18.481,48","18.537,50","18.539,15","18.448,27","72,27M","-0,35%"
"23.08.2016","18.547,30","18.568,94","18.631,60","18.545,52","73,99M","0,10%"
"22.08.2016","18.529,42","18.535,86","18.570,92","18.466,86","73,45M","-0,12%"
"19.08.2016","18.552,57","18.585,17","18.585,17","18.491,24","93,17M","-0,24%"
"18.08.2016","18.597,70","18.566,54","18.600,82","18.533,29","70,74M","0,13%"
"17.08.2016","18.573,94","18.537,09","18.582,35","18.468,68","71,00M","0,12%"
"16.08.2016","18.552,02","18.614,48","18.614,86","18.550,65","67,57M","-0,45%"
"15.08.2016","18.636,05","18.588,59","18.668,44","18.588,59","62,35M","0,32%"
"12.08.2016","18.576,47","18.595,65","18.606,06","18.535,86","61,58M","-0,20%"
"11.08.2016","18.613,52","18.519,08","18.638,34","18.519,08","71,47M","0,64%"
"10.08.2016","18.495,66","18.541,48","18.561,75","18.468,78","62,78M","-0,20%"
"09.08.2016","18.533,05","18.538,05","18.585,32","18.507,75","60,09M","0,02%"
"08.08.2016","18.529,29","18.540,65","18.569,31","18.502,03","71,81M","-0,08%"
"05.08.2016","18.543,53","18.402,80","18.543,53","18.402,80","92,42M","1,04%"
"04.08.2016","18.352,05","18.351,43","18.397,87","18.325,17","64,50M","-0,02%"
"03.08.2016","18.355,00","18.313,08","18.355,00","18.283,23","78,55M","0,23%"
"02.08.2016","18.313,77","18.401,15","18.403,65","18.247,79","89,68M","-0,49%"
"01.08.2016","18.404,51","18.434,50","18.467,03","18.355,75","83,47M","-0,15%"
"29.07.2016","18.432,24","18.442,52","18.466,55","18.371,12","111,55M","-0,13%"
"28.07.2016","18.456,35","18.461,01","18.483,26","18.368,82","85,75M","-0,09%"
"27.07.2016","18.472,17","18.473,27","18.542,39","18.430,94","111,37M","-0,01%"
"26.07.2016","18.473,75","18.497,37","18.522,47","18.387,22","85,37M","-0,10%"
"25.07.2016","18.493,06","18.554,49","18.555,69","18.452,62","76,81M","-0,42%"
"22.07.2016","18.570,85","18.524,15","18.571,30","18.491,59","87,71M","0,29%"
"21.07.2016","18.517,23","18.589,96","18.590,44","18.469,67","86,80M","-0,42%"
"20.07.2016","18.595,03","18.582,70","18.622,01","18.555,65","93,23M","0,19%"
"19.07.2016","18.559,01","18.503,12","18.562,53","18.495,11","85,84M","0,14%"
"18.07.2016","18.533,05","18.521,55","18.556,13","18.489,84","75,54M","0,09%"
"15.07.2016","18.516,55","18.508,88","18.557,43","18.471,62","123,69M","0,05%"
"14.07.2016","18.506,41","18.414,30","18.537,57","18.414,30","87,05M","0,73%"
"13.07.2016","18.372,12","18.356,78","18.390,16","18.315,76","80,92M","0,13%"
"12.07.2016","18.347,67","18.259,12","18.371,95","18.259,12","90,21M","0,66%"
"11.07.2016","18.226,93","18.161,53","18.283,90","18.161,53","80,88M","0,44%"
"08.07.2016","18.146,74","17.971,22","18.166,77","17.971,22","93,46M","1,40%"
"07.07.2016","17.895,88","17.924,24","17.984,95","17.816,65","81,58M","-0,13%"
"06.07.2016","17.918,62","17.807,47","17.926,91","17.713,45","93,00M","0,44%"
"05.07.2016","17.840,62","17.904,45","17.904,45","17.785,28","103,67M","-0,61%"
"01.07.2016","17.949,37","17.924,24","18.002,38","17.916,91","82,16M","0,11%"
"30.06.2016","17.929,99","17.712,76","17.930,61","17.711,80","133,03M","1,33%"
"29.06.2016","17.694,68","17.456,02","17.704,51","17.456,02","106,38M","1,64%"
"28.06.2016","17.409,72","17.190,51","17.409,72","17.190,51","112,19M","1,57%"
"27.06.2016","17.140,24","17.355,21","17.355,21","17.063,08","138,74M","-1,50%"
"24.06.2016","17.400,75","17.946,63","17.946,63","17.356,34","239,00M","-3,39%"
"23.06.2016","18.011,07","17.844,11","18.011,07","17.844,11","98,11M","1,29%"
"22.06.2016","17.780,83","17.832,67","17.920,16","17.770,36","89,44M","-0,27%"
"21.06.2016","17.829,73","17.827,33","17.877,84","17.799,80","85,14M","0,14%"
"20.06.2016","17.804,87","17.736,87","17.946,36","17.736,87","99,38M","0,73%"
"17.06.2016","17.675,16","17.733,44","17.733,44","17.602,78","248,68M","-0,33%"
"16.06.2016","17.733,10","17.602,23","17.754,91","17.471,29","91,95M","0,53%"
"15.06.2016","17.640,17","17.703,65","17.762,96","17.629,01","94,13M","-0,20%"
"14.06.2016","17.674,82","17.710,77","17.733,92","17.595,79","93,74M","-0,33%"
"13.06.2016","17.732,48","17.830,50","17.893,28","17.731,35","101,69M","-0,74%"
"10.06.2016","17.865,34","17.938,82","17.938,82","17.812,34","90,54M","-0,67%"
"09.06.2016","17.985,19","17.969,98","18.005,22","17.915,88","69,69M","-0,11%"
"08.06.2016","18.005,05","17.931,91","18.016,00","17.931,91","71,26M","0,37%"
"07.06.2016","17.938,28","17.936,22","18.003,23","17.936,22","78,75M","0,10%"
"06.06.2016","17.920,33","17.825,69","17.949,68","17.822,81","71,87M","0,64%"
"03.06.2016","17.807,06","17.799,80","17.833,17","17.689,68","82,28M","-0,18%"
"02.06.2016","17.838,56","17.789,05","17.838,56","17.703,55","75,56M","0,27%"
"01.06.2016","17.789,67","17.754,55","17.809,18","17.664,79","78,53M","0,01%"
"31.05.2016","17.787,20","17.891,50","17.899,24","17.724,03","147,39M","-0,48%"
"27.05.2016","17.873,22","17.826,85","17.873,22","17.824,73","73,19M","0,25%"
"26.05.2016","17.828,29","17.859,52","17.888,66","17.803,82","68,94M","-0,13%"
"25.05.2016","17.851,51","17.735,09","17.891,71","17.735,09","79,18M","0,82%"
"24.05.2016","17.706,05","17.525,19","17.742,59","17.525,19","86,48M","1,22%"
"23.05.2016","17.492,93","17.507,04","17.550,70","17.480,05","87,79M","-0,05%"
"20.05.2016","17.500,94","17.437,32","17.571,75","17.437,32","112,00M","0,38%"
"19.05.2016","17.435,40","17.514,16","17.514,16","17.331,07","95,53M","-0,52%"
"18.05.2016","17.526,62","17.501,28","17.636,22","17.418,21","79,12M","-0,02%"
"17.05.2016","17.529,98","17.701,46","17.701,46","17.469,92","103,26M","-1,02%"
"16.05.2016","17.710,71","17.531,76","17.755,80","17.531,76","88,44M","1,00%"
"13.05.2016","17.535,32","17.711,12","17.734,74","17.512,48","86,65M","-1,05%"
"12.05.2016","17.720,50","17.722,01","17.798,19","17.625,38","88,57M","0,05%"
"11.05.2016","17.711,12","17.919,03","17.919,03","17.711,05","87,39M","-1,21%"
"10.05.2016","17.928,35","17.726,66","17.934,61","17.726,66","75,79M","1,26%"
"09.05.2016","17.705,91","17.743,85","17.783,16","17.668,38","85,59M","-0,20%"
"06.05.2016","17.740,63","17.650,30","17.744,54","17.580,38","80,02M","0,45%"
"05.05.2016","17.660,71","17.664,48","17.736,11","17.615,82","81,53M","0,05%"
"04.05.2016","17.651,26","17.735,02","17.738,06","17.609,01","95,02M","-0,56%"
"03.05.2016","17.750,91","17.870,75","17.870,75","17.670,88","97,07M","-0,78%"
"02.05.2016","17.891,16","17.783,78","17.912,35","17.773,71","80,10M","0,66%"
"29.04.2016","17.773,64","17.813,09","17.814,83","17.651,98","136,67M","-0,32%"
"28.04.2016","17.830,76","18.023,88","18.035,73","17.796,55","100,92M","-1,17%"
"27.04.2016","18.041,55","17.996,14","18.084,66","17.920,26","109,09M","0,28%"
"26.04.2016","17.990,32","17.987,38","18.043,77","17.934,17","92,57M","0,07%"
"25.04.2016","17.977,24","17.990,94","17.990,94","17.855,55","83,77M","-0,15%"
"22.04.2016","18.003,75","17.985,05","18.026,85","17.909,89","134,12M","0,12%"
"21.04.2016","17.982,52","18.092,84","18.107,29","17.963,89","102,72M","-0,63%"
"20.04.2016","18.096,27","18.059,49","18.167,63","18.031,21","100,21M","0,24%"
"19.04.2016","18.053,60","18.012,10","18.103,46","17.984,43","89,82M","0,27%"
"18.04.2016","18.004,16","17.890,20","18.009,53","17.848,22","89,39M","0,60%"
"15.04.2016","17.897,46","17.925,95","17.937,65","17.867,41","118,16M","-0,16%"
"14.04.2016","17.926,43","17.912,25","17.962,14","17.885,44","84,51M","0,10%"
"13.04.2016","17.908,28","17.741,66","17.918,35","17.741,66","91,71M","1,06%"
"12.04.2016","17.721,25","17.571,34","17.744,43","17.553,57","81,02M","0,94%"
"11.04.2016","17.556,41","17.586,48","17.731,63","17.555,90","107,10M","-0,12%"
"08.04.2016","17.576,96","17.555,39","17.694,51","17.528,16","79,99M","0,20%"
"07.04.2016","17.541,96","17.687,28","17.687,28","17.484,23","90,12M","-0,98%"
"06.04.2016","17.716,05","17.605,45","17.723,55","17.542,54","99,41M","0,64%"
"05.04.2016","17.603,32","17.718,03","17.718,03","17.579,56","115,23M","-0,75%"
"04.04.2016","17.737,00","17.799,39","17.806,38","17.710,67","85,23M","-0,31%"
"01.04.2016","17.792,75","17.661,74","17.811,48","17.568,02","104,89M","0,61%"
"31.03.2016","17.685,09","17.716,05","17.755,70","17.669,72","102,60M","-0,18%"
"30.03.2016","17.716,66","17.652,36","17.790,11","17.652,36","79,33M","0,47%"
"29.03.2016","17.633,11","17.512,58","17.642,81","17.434,27","86,16M","0,56%"
"28.03.2016","17.535,39","17.526,08","17.583,81","17.493,03","70,46M","0,11%"
"24.03.2016","17.515,73","17.485,33","17.517,14","17.399,01","84,10M","0,08%"
"23.03.2016","17.502,59","17.588,81","17.588,81","17.486,27","84,24M","-0,45%"
"22.03.2016","17.582,57","17.602,71","17.648,94","17.540,42","95,45M","-0,23%"
"21.03.2016","17.623,87","17.589,70","17.644,97","17.551,28","84,41M","0,12%"
"18.03.2016","17.602,30","17.481,49","17.620,58","17.481,49","321,23M","0,69%"
"17.03.2016","17.481,49","17.321,38","17.529,01","17.297,65","117,99M","0,90%"
"16.03.2016","17.325,76","17.249,34","17.379,18","17.204,07","118,71M","0,43%"
"15.03.2016","17.251,53","17.217,15","17.251,70","17.120,35","92,83M","0,13%"
"14.03.2016","17.229,13","17.207,49","17.275,07","17.161,16","96,35M","0,09%"
"11.03.2016","17.213,31","17.014,99","17.220,09","17.014,99","123,43M","1,28%"
"10.03.2016","16.995,13","17.006,05","17.130,11","16.821,86","117,57M","-0,03%"
"09.03.2016","17.000,36","16.969,17","17.048,50","16.947,94","116,69M","0,21%"
"08.03.2016","16.964,10","17.050,67","17.072,79","16.921,51","108,38M","-0,64%"
"07.03.2016","17.073,95","16.991,29","17.099,25","16.940,48","100,29M","0,40%"
"04.03.2016","17.006,77","16.945,00","17.062,38","16.898,84","106,91M","0,37%"
"03.03.2016","16.943,90","16.896,17","16.944,31","16.820,73","91,11M","0,26%"
"02.03.2016","16.899,32","16.851,17","16.900,17","16.766,32","104,47M","0,20%"
"01.03.2016","16.865,08","16.545,67","16.865,56","16.545,67","105,05M","2,11%"
"29.02.2016","16.516,50","16.634,15","16.726,12","16.510,40","126,22M","-0,74%"
"26.02.2016","16.639,97","16.712,70","16.795,98","16.623,91","98,48M","-0,34%"
"25.02.2016","16.697,29","16.504,38","16.697,98","16.458,42","94,12M","1,29%"
"24.02.2016","16.484,99","16.418,84","16.507,39","16.165,86","93,62M","0,32%"
"23.02.2016","16.431,78","16.610,39","16.610,39","16.403,53","98,17M","-1,14%"
"22.02.2016","16.620,66","16.417,13","16.664,24","16.417,13","102,24M","1,40%"
"19.02.2016","16.391,99","16.410,96","16.410,96","16.278,00","134,34M","-0,13%"
"18.02.2016","16.413,43","16.483,76","16.511,84","16.390,43","104,95M","-0,25%"
"17.02.2016","16.453,83","16.217,98","16.486,12","16.217,98","124,09M","1,59%"
"16.02.2016","16.196,41","16.012,39","16.196,41","16.012,39","142,03M","1,39%"
"12.02.2016","15.973,84","15.691,62","15.974,04","15.691,62","132,55M","2,00%"
"11.02.2016","15.660,18","15.897,82","15.897,82","15.503,01","172,07M","-1,60%"
"10.02.2016","15.914,74","16.035,61","16.201,89","15.899,91","122,29M","-0,62%"
"09.02.2016","16.014,38","16.005,41","16.136,62","15.881,11","127,74M","-0,08%"
"08.02.2016","16.027,05","16.147,51","16.147,51","15.803,55","165,88M","-1,10%"
"05.02.2016","16.204,97","16.417,95","16.423,63","16.129,81","139,01M","-1,29%"
"04.02.2016","16.416,58","16.329,67","16.485,84","16.266,16","131,49M","0,49%"
"03.02.2016","16.336,66","16.186,20","16.381,69","15.960,45","141,87M","1,13%"
"02.02.2016","16.153,54","16.420,21","16.420,21","16.108,44","126,21M","-1,80%"
"01.02.2016","16.449,18","16.453,63","16.510,98","16.299,47","114,45M","-0,10%"
"29.01.2016","16.466,30","16.090,26","16.466,30","16.090,26","217,94M","2,47%"
"28.01.2016","16.069,64","15.960,28","16.102,14","15.863,72","130,12M","0,79%"
"27.01.2016","15.944,46","16.168,74","16.235,03","15.878,30","138,35M","-1,38%"
"26.01.2016","16.167,23","15.893,16","16.185,79","15.893,16","118,21M","1,78%"
"25.01.2016","15.885,22","16.086,46","16.086,46","15.880,15","123,25M","-1,29%"
"22.01.2016","16.093,51","15.921,10","16.136,79","15.921,10","145,86M","1,33%"
"21.01.2016","15.882,68","15.768,87","16.038,59","15.704,66","145,14M","0,74%"
"20.01.2016","15.766,74","15.989,45","15.989,45","15.450,56","191,87M","-1,56%"
"19.01.2016","16.016,02","16.009,45","16.171,96","15.900,25","144,36M","0,17%"
"15.01.2016","15.988,08","16.354,33","16.354,33","15.842,11","239,22M","-2,39%"
"14.01.2016","16.379,05","16.159,01","16.482,05","16.075,12","158,82M","1,41%"
"13.01.2016","16.151,41","16.526,63","16.593,51","16.123,20","153,52M","-2,21%"
"12.01.2016","16.516,22","16.419,11","16.591,35","16.322,07","117,48M","0,72%"
"11.01.2016","16.398,57","16.358,71","16.461,85","16.232,03","127,80M","0,32%"
"08.01.2016","16.346,45","16.519,17","16.651,89","16.314,57","141,85M","-1,02%"
"07.01.2016","16.514,10","16.888,36","16.888,36","16.463,63","176,24M","-2,32%"
"06.01.2016","16.906,51","17.154,83","17.154,83","16.817,62","120,25M","-1,47%"
"05.01.2016","17.158,66","17.147,50","17.195,84","17.038,61","105,75M","0,06%"
"04.01.2016","17.148,94","17.405,48","17.405,48","16.957,63","148,06M","-1,58%"
"31.12.2015","17.425,03","17.590,66","17.590,66","17.421,16","93,69M","-1,02%"
"30.12.2015","17.603,87","17.711,94","17.714,13","17.588,87","59,76M","-0,66%"
"29.12.2015","17.720,98","17.547,37","17.750,02","17.547,37","69,86M","1,10%"
"28.12.2015","17.528,27","17.535,66","17.536,90","17.437,34","59,77M","-0,14%"
"24.12.2015","17.552,17","17.593,26","17.606,34","17.543,95","40,35M","-0,29%"
"23.12.2015","17.602,61","17.427,63","17.607,92","17.427,63","92,82M","1,06%"
"22.12.2015","17.417,27","17.253,55","17.451,11","17.242,86","91,57M","0,96%"
"21.12.2015","17.251,62","17.154,94","17.272,36","17.116,73","114,91M","0,72%"
"18.12.2015","17.128,55","17.495,04","17.496,58","17.124,31","344,56M","-2,10%"
"17.12.2015","17.495,84","17.756,54","17.796,76","17.493,50","115,78M","-1,43%"
"16.12.2015","17.749,09","17.530,85","17.784,36","17.483,68","123,79M","1,28%"
"15.12.2015","17.524,91","17.374,78","17.627,63","17.341,18","123,43M","0,90%"
"14.12.2015","17.368,50","17.277,11","17.378,02","17.138,47","142,54M","0,60%"
"11.12.2015","17.265,21","17.574,75","17.574,75","17.230,50","134,51M","-1,76%"
"10.12.2015","17.574,75","17.493,17","17.697,74","17.474,66","107,31M","0,47%"
"09.12.2015","17.492,30","17.558,18","17.767,69","17.403,51","122,02M","-0,43%"
"08.12.2015","17.568,00","17.703,99","17.703,99","17.485,39","113,72M","-0,92%"
"07.12.2015","17.730,51","17.845,49","17.845,49","17.639,25","99,67M","-0,66%"
"04.12.2015","17.847,63","17.482,68","17.866,47","17.482,68","137,65M","2,12%"
"03.12.2015","17.477,67","17.741,57","17.780,59","17.425,56","126,99M","-1,42%"
"02.12.2015","17.729,68","17.883,14","17.901,58","17.708,20","102,86M","-0,89%"
"01.12.2015","17.888,35","17.719,72","17.895,50","17.719,72","103,88M","0,95%"
"30.11.2015","17.719,92","17.802,84","17.837,24","17.719,79","155,56M","-0,44%"
"27.11.2015","17.798,49","17.806,04","17.830,36","17.749,32","46,82M","-0,08%"
"25.11.2015","17.813,39","17.820,81","17.854,92","17.801,83","82,54M","0,01%"
"24.11.2015","17.812,19","17.770,90","17.862,60","17.683,51","127,17M","0,11%"
"23.11.2015","17.792,68","17.823,61","17.868,18","17.751,53","134,68M","-0,17%"
"20.11.2015","17.823,81","17.732,75","17.914,34","17.732,75","153,14M","0,51%"
"19.11.2015","17.732,75","17.739,83","17.772,97","17.681,98","114,63M","-0,02%"
"18.11.2015","17.737,16","17.485,49","17.752,16","17.485,49","106,81M","1,42%"
"17.11.2015","17.489,50","17.486,99","17.599,33","17.451,41","167,19M","0,04%"
"16.11.2015","17.483,01","17.229,94","17.483,01","17.210,43","137,59M","1,38%"
"13.11.2015","17.245,24","17.439,25","17.439,25","17.238,89","134,64M","-1,16%"
"12.11.2015","17.448,07","17.691,93","17.691,93","17.443,50","113,66M","-1,44%"
"11.11.2015","17.702,22","17.769,50","17.807,18","17.696,91","95,23M","-0,32%"
"10.11.2015","17.758,21","17.724,13","17.768,66","17.657,72","108,64M","0,16%"
"09.11.2015","17.730,48","17.900,78","17.900,78","17.667,78","121,21M","-1,00%"
"06.11.2015","17.910,33","17.855,22","17.912,04","17.768,60","107,45M","0,26%"
"05.11.2015","17.863,43","17.871,25","17.929,51","17.779,19","98,91M","-0,02%"
"04.11.2015","17.867,58","17.929,58","17.964,12","17.828,83","99,89M","-0,28%"
"03.11.2015","17.918,15","17.819,74","17.977,85","17.796,02","92,29M","0,50%"
"02.11.2015","17.828,76","17.672,62","17.845,90","17.655,02","100,84M","0,94%"
"30.10.2015","17.663,54","17.756,60","17.799,96","17.662,87","149,25M","-0,52%"
"29.10.2015","17.755,80","17.771,50","17.786,00","17.684,72","90,30M","-0,13%"
"28.10.2015","17.779,52","17.586,69","17.779,95","17.556,71","115,63M","1,13%"
"27.10.2015","17.581,43","17.608,89","17.635,18","17.540,57","115,18M","-0,24%"
"26.10.2015","17.623,05","17.649,57","17.660,70","17.602,51","116,66M","-0,13%"
"23.10.2015","17.646,70","17.525,11","17.679,37","17.525,11","158,09M","0,90%"
"22.10.2015","17.489,16","17.180,88","17.505,18","17.180,88","152,42M","1,87%"
"21.10.2015","17.168,61","17.225,93","17.314,99","17.153,13","107,10M","-0,28%"
"20.10.2015","17.217,11","17.228,47","17.264,88","17.147,99","106,67M","-0,08%"
"19.10.2015","17.230,54","17.209,43","17.235,95","17.129,19","118,43M","0,08%"
"16.10.2015","17.215,97","17.141,75","17.220,02","17.107,35","145,88M","0,43%"
"15.10.2015","17.141,75","16.944,86","17.144,42","16.933,57","122,96M","1,28%"
"14.10.2015","16.924,75","17.079,08","17.111,38","16.887,67","120,11M","-0,92%"
"13.10.2015","17.081,89","17.113,55","17.172,81","17.034,45","99,40M","-0,29%"
"12.10.2015","17.131,86","17.082,29","17.139,21","17.064,58","72,50M","0,28%"
