,Unnamed: 0,Unnamed: 0.1,Open Time,Open,High,Low,Close,Volume,NumberTransactions,Close SP500,Open SP500,halving,Close Gold,Open Gold,OpenDJ,CloseDJ,Close_eth,tipoint,MA_2,EMA_2,Momentum_2,BollingerB_2,Bollinger%b_2,S0k_2,RSI_2,CCI_2,MA_3,EMA_3,Momentum_3,BollingerB_3,Bollinger%b_3,S0k_3,RSI_3,CCI_3,MA_5,EMA_5,Momentum_5,BollingerB_5,Bollinger%b_5,S0k_5,RSI_5,CCI_5,MA_8,EMA_8,Momentum_8,BollingerB_8,Bollinger%b_8,S0k_8,RSI_8,CCI_8,MA_9,EMA_9,Momentum_9,BollingerB_9,Bollinger%b_9,S0k_9,RSI_9,CCI_9,MA_10,EMA_10,Momentum_10,BollingerB_10,Bollinger%b_10,S0k_10,RSI_10,CCI_10,MA_15,EMA_15,Momentum_15,BollingerB_15,Bollinger%b_15,S0k_15,RSI_15,CCI_15,MA_21,EMA_21,Momentum_21,BollingerB_21,Bollinger%b_21,S0k_21,RSI_21,CCI_21,MA_105,EMA_105,Momentum_105,BollingerB_105,Bollinger%b_105,S0k_105,RSI_105,CCI_105,MA_200,EMA_200,Momentum_200,BollingerB_200,Bollinger%b_200,S0k_200,RSI_200,CCI_200,MA_300,EMA_300,Momentum_300,BollingerB_300,Bollinger%b_300,S0k_300,RSI_300,CCI_300,PIB,CPI,Tarifas
74,74,74,2015-12-24,444.54,457.22,444.54,455.46,169870.08,210228,2060.99,2063.52,1,1135.9,1135.9,17593.26,17552.17,0.87,1.0,440.17999999999984,442.2035796306654,6.550000000000013,0.056031361097261936,0.6767766952966014,0.9810267857142904,0.5158685082407947,0.7071067811966405,439.4499999999999,442.2398472606955,5.0300000000000304,0.04132107451889706,0.7803087837917754,0.9810267857142904,0.4133805343519584,1.108772058990735,443.9320000000001,443.7360277889723,-18.47999999999996,0.09453408381923747,0.5144876754435934,0.9810267857142904,0.4045263478163634,-0.3352807757231764,449.6274999999998,444.00292145555056,-21.44999999999999,0.1007063334644425,0.3876443873277265,0.9810267857142904,0.4673452314087706,-0.7946037673672841,451.44555555555536,443.4277194442256,-1.159999999999968,0.1055373844089128,0.3550604478225457,0.9810267857142904,0.4824968743198394,-0.90829741933703,450.87100000000015,442.5932511068178,8.640000000000043,0.10092394010722196,0.3608683889725371,0.9810267857142904,0.4962497865796761,-0.8346737209834066,444.4719999999999,436.0788531235395,32.41000000000003,0.1366290061446042,0.5011197513537253,0.9810267857142904,0.5678002330398282,-0.01732954496428717,427.7466666666664,426.6668317247757,83.36000000000001,0.2958640615137987,0.632696069704646,0.9810267857142904,0.6524223223335146,0.5119298661358523,0.0,0.0,0.0,0.0,0.0,0.9810267857142904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9810267857142904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9810267857142904,0.0,0.0,54420.0,-0.341709643711866,0.048570678250524864
75,75,75,2015-12-25,455.46,461.86,453.99,458.59,36386.66,180383,2060.99,2063.52,1,1135.9,1135.9,17593.26,17552.17,0.88,1.0,449.99999999999983,451.04119321022176,19.639999999999983,0.06863649822718636,0.6767766952966087,0.8611987381703433,0.9491942435387144,0.7071067811879564,445.27333333333326,448.8499236303477,17.46999999999997,0.08839976845694604,0.7587940463176271,0.8611987381703433,0.8866901498898222,1.114621677781985,442.66400000000016,447.64401852598166,-6.340000000000032,0.07084796670501814,0.9080117184411678,0.8611987381703433,0.7808021338033992,1.574358047605784,449.5174999999999,446.5489389264695,-0.8799999999999955,0.1001037355014136,0.6320603070171524,0.8611987381703433,0.6788065990736939,0.313844929723012,450.27555555555534,445.83417568513636,-10.53000000000003,0.09563892339006744,0.6203896566014472,0.8611987381703433,0.6588653417207013,0.2724024975921159,451.84700000000015,444.9326606770108,9.759999999999991,0.1000463865556485,0.5799236208450534,0.8611987381703433,0.6445771568038209,0.1178726615837323,446.9039999999998,438.5016048540492,36.47999999999996,0.1221865058776684,0.6566871165409248,0.8611987381703433,0.6345467636803067,0.5352238535293197,432.2209523809522,429.2864520964609,93.95999999999998,0.261587092230634,0.7055399277708497,0.8611987381703433,0.6811618160933863,0.7800466018731216,0.0,0.0,0.0,0.0,0.0,0.8611987381703433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611987381703433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611987381703433,0.0,0.0,54420.0,-0.341709643711866,0.048570678250524864
76,76,76,2015-12-26,458.59,458.59,407.07,418.72,164472.22,179363,2060.99,2063.52,1,1135.9,1135.9,17593.26,17552.17,0.85,1.0,457.0249999999999,456.073731070074,14.04999999999995,0.019370881025056533,0.6767766952962324,0.5844980940279496,0.3134341733469756,0.7071067811915484,452.86333333333323,453.7199618151738,22.769999999999985,0.0651512496092172,0.6940939488816535,0.5844980940279496,0.3995952061391333,0.8853865794119733,446.4800000000001,451.2926790173214,19.07999999999998,0.09144861848674116,0.7965957916860846,0.5844980940279496,0.4550144472940264,1.370245853850114,449.59124999999983,449.2247302897096,0.589999999999975,0.1006682705076983,0.6988253377046696,0.5844980940279496,0.4899111454525192,0.8516753699024834,450.52555555555534,448.3853406581559,2.25,0.09721058806180803,0.6841371653355903,0.5844980940279496,0.4984588929247603,0.8130830602294569,451.1070000000003,447.4158138721943,-7.400000000000035,0.09297356386314716,0.6784171921286869,0.5844980940279496,0.5068024653258681,0.812250386461725,449.71066666666667,441.0127525316236,42.099999999999966,0.09808424191285156,0.7013019265801063,0.5844980940279496,0.5598984684933969,0.9553142215248546,436.8190476190473,431.952316431055,96.56,0.2176980004083245,0.7289398638677845,0.5844980940279496,0.6373706526724966,0.9420577840165579,0.0,0.0,0.0,0.0,0.0,0.5844980940279496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5844980940279496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5844980940279496,0.0,0.0,54420.0,-0.341709643711866,0.048570678250524864
77,77,77,2015-12-27,418.72,423.64,407.77,422.06,71710.65,160271,2060.99,2063.52,1,1135.9,1135.9,17593.26,17552.17,0.92,1.0,438.6549999999999,431.1712436900247,-36.73999999999995,0.2570799135166176,0.3232233047033666,0.2261257763975163,0.3134341733469756,-0.7071067811867228,444.25666666666666,436.2199809075869,-25.81999999999999,0.1996206995900998,0.2120449624080032,0.2261257763975163,0.3995952061391333,-1.135819328187644,442.62600000000015,440.4351193448806,-19.269999999999982,0.1457898705918121,0.1295388728496455,0.2261257763975163,0.4550144472940263,-1.299964311581437,444.05375,442.44590130970886,-44.29999999999996,0.1284595050487366,0.0558826966423749,0.2261257763975163,0.4899111454525192,-1.541031578150847,446.161111111111,442.4522723217822,-39.279999999999966,0.1323466562170765,0.03527396204660994,0.2261257763975163,0.4984588929247604,-1.614851320849779,447.3450000000003,442.198392152162,-37.61999999999996,0.12887114398501598,0.003468021368626276,0.2261257763975163,0.5068024653258683,-1.7382512991455692,447.4919999999999,438.2260630299538,-33.279999999999966,0.1214336612300487,-0.02947527764236662,0.2261257763975163,0.5598984684933969,-1.7068608441616082,438.385714285714,430.7485964260791,32.900000000000034,0.1933300410789582,0.2679647381202218,0.2261257763975163,0.6373706526724967,-0.3652720847304353,0.0,0.0,0.0,0.0,0.0,0.2261257763975163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2261257763975163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2261257763975163,0.0,0.0,54420.0,-0.341709643711866,0.048570678250524864
78,78,78,2015-12-28,422.06,429.31,418.53,420.8,37899.56,173129,2056.5,2057.77,1,1128.1,1128.1,17535.66,17528.27,0.87,1.0,420.3899999999999,425.09708123000814,-36.529999999999966,0.02247186326189351,0.6767766952963674,0.9004410838059241,0.2166806139976785,-0.7071067811879667,433.1233333333332,429.1399904537935,-33.399999999999984,0.2042643733675593,0.3749505485853015,0.9004410838059241,0.3436587036705559,-0.8055287344473371,439.87400000000014,434.3100795632536,-13.759999999999993,0.1688931221439243,0.2602154530297137,0.9004410838059241,0.4254295493505688,-1.3045346137112,439.08624999999984,437.9157010047678,-39.74000000000001,0.1286006031658324,0.1984730303694228,0.9004410838059241,0.473767705824338,-1.726730074480749,441.60999999999984,438.3738177448319,-40.95999999999998,0.1378729511139228,0.1789085133193246,0.9004410838059241,0.4847982095341035,-1.758329616020154,443.7510000000003,438.5368657229384,-35.94,0.1430340810079761,0.1582561564230649,0.9004410838059241,0.4950927144613999,-1.823091731240285,446.6293333333332,436.2052445954536,-12.94,0.1324792396061401,0.08476084093610073,0.9004410838059241,0.5535975975759599,-2.0815932427956985,439.65047619047584,429.958257166452,26.56,0.17468206626467,0.2709545188067954,0.9004410838059241,0.633719041332385,-0.9412474613476822,0.0,0.0,0.0,0.0,0.0,0.9004410838059241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9004410838059241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9004410838059241,0.0,0.0,54420.0,-0.341709643711866,0.048570678250524864
79,79,79,2015-12-29,420.8,434.26,420.8,430.76,317103.63,184618,2078.36,2060.54,1,1128.6,1128.6,17547.37,17720.98,0.86,1.0,421.42999999999984,422.2323604100027,2.079999999999984,0.00845648904259454,0.323223304705417,0.2105751391465707,0.01422259647803356,0.7071067811925107,420.5266666666666,424.9699952268967,-37.789999999999964,0.01604362482214377,0.5405132010671785,0.2105751391465707,0.06479878115340577,-0.01229305936225287,435.12600000000015,429.80671970883566,-23.74000000000001,0.1843793118251084,0.3214344306885741,0.2105751391465707,0.1702284539055584,-0.7143364565529146,436.74749999999983,434.1122118835238,-18.70999999999998,0.1421130851278866,0.2430621323897133,0.2105751391465707,0.2869172622797615,-1.0287454870241428,437.0544444444443,434.85905411823984,-41.0,0.1331083200919907,0.2205967927209053,0.2105751391465707,0.3175706934388034,-1.143613620290468,439.5290000000003,435.3119806256526,-42.21999999999996,0.14367976361517598,0.2034271095872871,0.2105751391465707,0.3452328207881664,-1.2064202380529208,445.62266666666665,434.2795385286017,-15.099999999999973,0.1439434112159451,0.1130192413784415,0.2105751391465707,0.462218861839465,-1.55329825306673,440.7066666666663,429.1252409997622,22.18000000000001,0.1574819768448751,0.2131742972455245,0.2105751391465707,0.5777510002198648,-0.8490471527350018,0.0,0.0,0.0,0.0,0.0,0.2105751391465707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105751391465707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105751391465707,0.0,0.0,54420.0,-0.341709643711866,0.048570678250524864
80,80,80,2015-12-30,430.76,436.79,422.1,428.24,90822.73,176447,2063.36,2077.34,1,1120.8,1120.8,17711.94,17603.87,0.89,1.0,425.7799999999999,427.91745347000085,8.699999999999989,0.06616359190773985,0.6767766952966076,0.7399702823179788,0.5694398404585321,0.7071067811912548,424.5399999999999,427.8649976134484,12.039999999999962,0.05109901325135978,0.7867208367186529,0.7399702823179788,0.4645556940433592,1.020054864449265,430.1860000000003,430.12447980589036,-24.699999999999992,0.1536834565530146,0.5086821742931581,0.7399702823179788,0.4131500560022363,-0.15951252366714402,435.84375,433.3672759080252,-7.230000000000018,0.143576267522619,0.4187598523928882,0.7399702823179788,0.4217969254948721,-0.5144936876817616,436.0822222222221,434.0392432801072,-8.75,0.13439016738176698,0.4091850962507173,0.7399702823179788,0.4305296755009629,-0.5728530577257565,436.4250000000003,434.48434769635264,-31.04000000000002,0.1269939541518767,0.3977867381539147,0.7399702823179788,0.4404622872550162,-0.6611786129408458,444.6266666666667,433.83958611883696,-14.94,0.1483360736866647,0.2897530083717305,0.7399702823179788,0.5051624628958793,-1.052199534544624,441.5938095238092,429.273928041239,18.63,0.1472716273425231,0.3334137571495818,0.7399702823179788,0.5958148103166669,-0.6545638737475282,0.0,0.0,0.0,0.0,0.0,0.7399702823179788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7399702823179788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7399702823179788,0.0,0.0,54420.0,-0.341709643711866,0.048570678250524864
81,81,81,2015-12-31,428.24,434.99,422.01,432.5,89190.89,155362,2043.94,2060.59,1,1121.0,1121.0,17590.66,17425.03,0.95,1.0,429.49999999999983,428.1324844900003,7.439999999999998,0.016595195237212267,0.3232233047039327,0.4179714091218507,0.7689651909338384,0.707106781994663,426.5999999999999,428.05249880672415,6.180000000000009,0.04855669227875396,0.5791724168055832,0.4179714091218507,0.6273756069235432,0.6396679334761586,424.11600000000016,429.4963198705937,-30.349999999999966,0.04843405386090559,0.7007627701310872,0.4179714091218507,0.5207225374742847,0.7701800103274948,434.89625,432.22788126015314,-7.579999999999982,0.1459999589800064,0.3951686379595435,0.4179714091218507,0.4857210894303007,-0.4027884481673641,434.99888888888876,432.8793946076915,-9.75,0.1365675869645853,0.3862269178240598,0.4179714091218507,0.4849927074662194,-0.4530233951764515,435.2980000000002,433.3490116524871,-11.269999999999984,0.1289619154318197,0.3742715657015591,0.4179714091218507,0.4870651065903475,-0.5073122028621204,442.11,433.13962380234426,-37.75,0.1435299855868468,0.2814234928837669,0.4179714091218507,0.5272152566784758,-0.9002988698429705,442.0347619047615,429.1798928496264,9.259999999999991,0.1423563278040309,0.2807795784030519,0.4179714091218507,0.6053078911814934,-0.8569884927577704,0.0,0.0,0.0,0.0,0.0,0.4179714091218507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179714091218507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179714091218507,0.0,0.0,54420.0,-0.341709643711866,0.048570678250524864
82,82,82,2016-01-01,432.5,437.8,429.95,434.55,48057.58,124092,2043.94,2060.59,1,1121.0,1121.0,17590.66,17425.03,0.92,1.0,430.36999999999983,431.04416149666673,1.7400000000000089,0.02799707124435242,0.6767766952964527,0.8081664098613247,0.7689651909338384,0.7071067814338992,430.49999999999983,430.2762494033621,11.69999999999999,0.01990121573331756,0.7334410523244649,0.8081664098613247,0.6273756069235432,1.081165906388557,426.8720000000001,430.4975465803958,13.779999999999974,0.04884508703159825,0.7699202901755359,0.8081664098613247,0.5207225374742847,0.8124795139496368,433.39125,432.2883520912981,-12.040000000000019,0.1420630105949293,0.4855243394647484,0.8081664098613247,0.4857210894303007,-0.2484202816790124,434.6299999999998,432.8035156852951,-3.3199999999999936,0.1368516946619556,0.4641895545036627,0.8081664098613247,0.4849927074662194,-0.3280573320491636,434.7490000000003,433.194645886468,-5.490000000000008,0.1290361575955971,0.4599096875091865,0.8081664098613247,0.4870651065903475,-0.3732959752080873,440.5206666666666,433.0596694226131,-23.839999999999968,0.1409893158309586,0.3708608341394347,0.8081664098613247,0.5272152566784758,-0.7390521398458154,442.7971428571425,429.48184259684547,16.00999999999999,0.1336198718179127,0.32596328500974103,0.8081664098613247,0.6053078911814933,-0.8937444954405622,0.0,0.0,0.0,0.0,0.0,0.8081664098613247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8081664098613247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8081664098613247,0.0,0.0,54640.0,0.165310220906868,0.048570678250524864
83,83,83,2016-01-02,434.55,439.53,432.7,435.75,46885.15,149038,1939.38,1936.94,1,1173.5,1173.5,16453.63,16449.18,0.95,1.0,433.5249999999999,433.3813871655556,6.310000000000002,0.01337472027162659,0.6767766952958324,0.5859872611464979,0.0545790869974374,0.7071067811951182,431.76333333333326,432.4131247016811,3.790000000000021,0.029820558217020968,0.7164330082971795,0.5859872611464979,0.1302346050019738,1.142462131398112,429.3700000000002,431.8483643869305,12.490000000000007,0.04957709241286868,0.7433419645569499,0.5859872611464979,0.2269571901525052,1.299218939852833,430.7775,432.79094051589277,-20.909999999999968,0.117354196267523,0.5746238434843925,0.5859872611464979,0.3086779279129043,0.2528457672167698,433.5199999999999,433.1528125513959,-9.990000000000009,0.1328961063700593,0.5178778722520223,0.5859872611464979,0.3301569729624398,0.049659783480107716,434.6220000000003,433.4410739215057,-1.269999999999982,0.1290276000908274,0.4987160793882118,0.5859872611464979,0.3502891307099736,-0.01277665640181416,438.9573333333333,433.2459636080921,-23.449999999999992,0.134913559476222,0.4255785737762043,0.5859872611464979,0.4457811153466833,-0.3599859575682932,441.9661904761901,429.9427532323317,-17.449999999999992,0.1333933341876652,0.3742066451488815,0.5859872611464979,0.5557417446806661,-0.5514493879427574,0.0,0.0,0.0,0.0,0.0,0.5859872611464979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5859872611464979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5859872611464979,0.0,0.0,54640.0,0.165310220906868,0.048570678250524864
84,84,84,2016-01-03,435.75,437.99,409.11,424.26,209726.77,142608,1978.35,1937.09,1,1271.2,1271.2,16545.67,16865.08,0.96,1.0,435.1499999999999,434.9604623885186,3.25,0.007799867975967566,0.6767766952942366,0.4465592972181579,0.027771456751641718,0.7071067812301334,434.26666666666665,434.08156235084056,7.509999999999992,0.015137438393173091,0.7256471603054979,0.4465592972181579,0.08408193441885572,0.8507784881693233,432.3600000000001,433.148909591287,14.94999999999999,0.02769375315991016,0.7831211887395171,0.4465592972181579,0.1755156935595463,1.348128223255324,427.9225,433.4485092905853,-22.839999999999968,0.06160879875747316,0.7969034288235891,0.4465592972181579,0.2655725001825627,1.32766935078285,431.3299999999999,433.672250044876,-19.70999999999998,0.1107064779168768,0.5925634578295038,0.4465592972181579,0.2900653167409256,0.3862875332455667,433.7430000000003,433.8608786831148,-8.790000000000019,0.1253999769972911,0.5368992413130035,0.4465592972181579,0.3130730330908327,0.1831671411350699,437.13933333333335,433.55897236660417,-27.269999999999985,0.1210599054441772,0.4737465586499785,0.4465592972181579,0.4200965731530028,-0.1140368901190056,442.00190476190437,430.4708608475503,0.75,0.1332302941129523,0.3938340559191997,0.4465592972181579,0.5389287509832561,-0.4020698035287981,0.0,0.0,0.0,0.0,0.0,0.4465592972181579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4465592972181579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4465592972181579,0.0,0.0,54640.0,0.165310220906868,0.048570678250524864
85,85,85,2016-01-04,424.26,436.49,424.26,435.0,209194.1,181354,2072.78,2056.62,1,1268.9,1268.9,17661.74,17792.75,0.95,1.0,430.0049999999998,427.82682079617285,-10.290000000000019,0.07557732506212356,0.3232233047033921,0.5245844875346254,0.02777145675164171,-0.7071067811875688,431.5199999999999,429.1707811754201,-8.240000000000009,0.05854568488804904,0.2126304150696868,0.5245844875346254,0.08408193441885572,-1.1426491429612748,431.0600000000002,430.1859397275247,-6.5,0.044124300141258566,0.142485748995811,0.5245844875346254,0.1755156935595463,-1.4201435916024552,428.61499999999984,431.4066183360436,5.5399999999999645,0.05337503937803223,0.30963698036929305,0.5245844875346254,0.2655725001825627,-0.6606545725308292,427.51555555555535,431.7898000250021,-34.329999999999984,0.058804675168314974,0.3705025149791377,0.5245844875346254,0.2900653167409256,-0.7133771703545891,430.62300000000033,432.1152643088314,-31.199999999999992,0.1065891245658541,0.3613717292943924,0.5245844875346254,0.3130730330908327,-0.6427433868059036,434.6366666666667,432.39658714240113,-37.54000000000002,0.107613859282104,0.2781480255877019,0.5245844875346254,0.4200965731530026,-1.003849301531982,441.44761904761873,429.90606593067525,-11.63999999999999,0.1375055859636781,0.2168502390094391,0.5245844875346254,0.5389287509832561,-1.217953574250801,0.0,0.0,0.0,0.0,0.0,0.5245844875346254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5245844875346254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5245844875346254,0.0,0.0,54640.0,0.165310220906868,0.048570678250524864
86,86,86,2016-01-05,435.0,435.63,431.55,432.98,112388.29,182371,2072.78,2056.62,1,1268.9,1268.9,17661.74,17792.75,0.94,1.0,429.6299999999998,432.60894026539086,-0.75,0.07070574056695092,0.6767766952966116,0.8781684382665571,0.001095386164709509,0.7071067811889005,431.6699999999999,432.0853905877101,0.4499999999999886,0.05956583226360666,0.6295075692190957,0.8781684382665571,0.009544712137884057,0.21741326319241505,432.41200000000015,431.7906264850164,6.759999999999992,0.0436032969282831,0.6372610149788256,0.8781684382665571,0.04607291734333405,0.1679065268416526,430.2324999999999,432.2051475950286,12.94,0.05041714948128661,0.7197906432173704,0.8781684382665571,0.116903145347987,0.5234502288147705,429.3244444444442,432.4318400229754,16.279999999999973,0.053644798984667286,0.7464308870283471,0.8781684382665571,0.1418216710395626,0.6381996963392924,428.2640000000003,432.6397617240071,-23.589999999999968,0.05959618173262168,0.7639198609138869,0.8781684382665571,0.1670303412044165,0.6786190298020807,434.336,432.7220171004132,-4.509999999999991,0.1069835928176244,0.514289764557754,0.8781684382665571,0.2969750539672379,-0.1988946464823368,440.9380952380948,430.3692784927137,-10.69999999999999,0.1379337734527729,0.4023664862082313,0.8781684382665571,0.4484838395446422,-0.6059789585957822,0.0,0.0,0.0,0.0,0.0,0.8781684382665571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8781684382665571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8781684382665571,0.0,0.0,54640.0,0.165310220906868,0.048570678250524864
87,87,87,2016-01-06,432.98,433.99,427.88,431.1,166807.9,172090,2099.33,2093.94,1,1267.2,1267.2,17754.55,17789.67,0.95,1.0,433.98999999999984,432.8563134217969,8.720000000000027,0.0131648719832574,0.3232233047042068,0.3504901960784344,0.0004589684992462439,0.7071067812585029,430.7466666666666,432.5326952938551,-2.7699999999999823,0.05300276157452607,0.5978212311966875,0.3504901960784344,0.005150588598360923,0.7136342960546298,432.50800000000015,432.1870843233443,0.4800000000000182,0.04365949359823903,0.5249959219349435,0.3504901960784344,0.030067540030695318,0.3274754264972555,431.7549999999998,432.3773370184105,12.18000000000001,0.03603101198936914,0.5787448668284345,0.3504901960784344,0.08683058287070608,0.6630437599077599,430.5377777777775,432.5414720187865,10.92000000000002,0.04788944003594465,0.6184497517468429,0.3504901960784344,0.1084760356344677,0.7684617364506852,429.69000000000017,432.7016232303525,14.259999999999993,0.05166685917906104,0.6481933070136685,0.3504901960784344,0.131071381652498,0.8157770758587058,434.0020000000002,432.7542652534012,-5.009999999999991,0.1066916333730153,0.4779286549142677,0.3504901960784344,0.2557544077159581,-0.02875711512322323,439.3661904761901,430.60667628362916,-33.00999999999999,0.1288745811169963,0.3872158771030146,0.3504901960784344,0.4118951354177074,-0.4312796316896939,0.0,0.0,0.0,0.0,0.0,0.3504901960784344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504901960784344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504901960784344,0.0,0.0,54640.0,0.165310220906868,0.048570678250524864
88,88,88,2016-01-07,431.1,457.0,430.89,457.0,760356.83,190234,2102.95,2099.34,1,1394.3,1394.3,17924.24,17949.37,0.94,1.0,432.04,431.6854378072657,-3.899999999999977,0.01230775621366486,0.3232233047043359,0.5270049099836367,0.0004589684992462439,-0.7071067812135171,433.0266666666666,431.8163476469275,6.840000000000032,0.01801661568305272,0.2530444861766311,0.5270049099836367,0.005150588598360923,-0.9166139237678268,431.818,431.8247228822296,-3.4499999999999886,0.04259414933404346,0.4609632410037034,0.5270049099836367,0.030067540030695318,-0.04924021224304185,431.79749999999984,432.0934843475821,0.3400000000000318,0.035929427057187865,0.4550412946570877,0.5270049099836367,0.08683058287070608,-0.037719111536929036,431.682222222222,432.25317761417466,10.30000000000001,0.03377026145241498,0.4600616433532943,0.5270049099836367,0.1084760356344676,0.038655304466067686,430.59400000000016,432.4104190004149,9.040000000000019,0.04517490256500654,0.5260126931726693,0.5270049099836367,0.131071381652498,0.2213742021741784,433.68733333333336,432.5474804665772,-4.7199999999999696,0.1068723231139485,0.4441773568760484,0.5270049099836367,0.2557544077159581,-0.2121256402078983,438.16428571428526,430.6515341102332,-25.23999999999995,0.1251306605259758,0.3711550079532685,0.5270049099836367,0.4118951354177074,-0.5418448011719391,0.0,0.0,0.0,0.0,0.0,0.5270049099836367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5270049099836367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5270049099836367,0.0,0.0,54640.0,0.165310220906868,0.048570678250524864
89,89,89,2016-01-08,457.0,464.0,448.52,456.68,405467.61,181407,2170.84,2173.15,1,1416.2,1416.2,18434.5,18404.51,0.99,1.0,444.05,448.5618126024218,24.019999999999985,0.1649730042358481,0.6767766952966326,1.0,0.9428985739897332,0.7071067811870859,440.35999999999984,444.4081738234638,22.0,0.1311771099209589,0.7880629477795148,1.0,0.8539657803833561,1.145232770339347,436.068,440.21648192148626,21.25,0.113548903773426,0.9227402133792492,1.0,0.7202490784908269,1.6297405200359032,435.3924999999999,437.6282656047446,28.75999999999999,0.08676980498500214,1.071945907263627,1.0,0.6101258000165277,2.111103543503995,434.5977777777775,437.2025421030768,26.24000000000001,0.08422300267284934,1.112030237441459,1.0,0.5871796023645423,2.274309036692356,434.21400000000017,436.8812519877775,36.19999999999999,0.08025886750039518,1.153839635516414,1.0,0.5687874965896823,2.423558347217328,434.51800000000014,435.6040664922713,12.459999999999981,0.1178652279248215,0.9389767018579718,1.0,0.5266294714420512,1.311141584739473,438.11666666666633,433.0473452161541,-1.0,0.1244978373064139,0.846200011128961,1.0,0.5516070553620634,0.8409002278660082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54640.0,0.165310220906868,0.048570678250524864
90,90,90,2016-01-09,456.68,456.68,446.33,450.11,84963.85,179968,2170.86,2171.33,1,1372.6,1372.6,18396.57,18419.3,0.99,1.0,456.84,453.9739375341407,25.57999999999998,0.001981211540380975,0.3232233047402857,0.5271317829457375,0.2977022110312931,0.7071067811890307,448.2599999999998,450.5440869117319,23.699999999999992,0.1326181878291226,0.6416377488339006,0.5271317829457375,0.370092437721812,0.8606528924890824,442.552,445.7043212809909,32.420000000000016,0.1185514902935047,0.7692832626891337,0.5271317829457375,0.3962195053733126,1.4103964816230032,438.4149999999999,441.8619843598823,24.18000000000001,0.1088386266869625,0.8827817455239664,0.5271317829457375,0.3899775696830521,1.871899763269619,437.7577777777776,441.09803368985166,28.44,0.1035414910943739,0.9174686355970167,0.5271317829457375,0.3877677295819367,2.023703903986471,436.80600000000015,440.4810244052491,25.92000000000002,0.1016408429597066,0.947639530973632,0.5271317829457375,0.3864752077382082,2.161888017412971,434.5993333333333,438.23857408172967,1.220000000000027,0.1191830766516811,0.9262933260640268,0.5271317829457375,0.3993553955844183,1.9255696941037037,437.8147619047615,435.1961728237317,-6.339999999999975,0.1198455499897333,0.8595422875556856,0.5271317829457375,0.4595883569803003,1.5613678466507153,0.0,0.0,0.0,0.0,0.0,0.5271317829457375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5271317829457375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5271317829457375,0.0,0.0,54640.0,0.165310220906868,0.048570678250524864
