Timestamp,fees-usd-per-transaction
2011-03-25 23:00:00,0.0011963981673827249
2011-03-29 00:00:00,0.0013384186269590837
2011-04-01 00:00:00,0.0014562262354740245
2011-04-04 00:00:00,0.001526828126093146
2011-04-07 00:00:00,0.001513773868649536
2011-04-10 00:00:00,0.001543538681212614
2011-04-13 00:00:00,0.0015972866125015604
2011-04-16 00:00:00,0.0017952639606362308
2011-04-19 00:00:00,0.0018914797347576993
2011-04-22 00:00:00,0.0019342254190301237
2011-04-25 00:00:00,0.0020132413283228527
2011-04-28 00:00:00,0.002267535132123162
2011-05-01 00:00:00,0.0026955715304512067
2011-05-04 00:00:00,0.0033146067047734387
2011-05-07 00:00:00,0.00398401441714909
2011-05-10 00:00:00,0.004734682384431551
2011-05-13 00:00:00,0.005801302015598743
2011-05-16 00:00:00,0.00826515196119281
2011-05-19 00:00:00,0.01093125590071919
2011-05-22 00:00:00,0.013443163807051062
2011-05-25 00:00:00,0.015448271814126339
2011-05-28 00:00:00,0.01752211755212495
2011-05-31 00:00:00,0.019621634060580616
2011-06-03 00:00:00,0.022048628369156806
2011-06-06 00:00:00,0.025839116039538295
2011-06-09 00:00:00,0.03167701901972174
2011-06-12 00:00:00,0.041515534655383254
2011-06-15 00:00:00,0.04695031175008734
2011-06-18 00:00:00,0.0498212770028273
2011-06-21 00:00:00,0.05106042816566583
2011-06-24 00:00:00,0.05122362997828024
2011-06-27 00:00:00,0.052391860204543554
2011-06-30 00:00:00,0.053310906085863564
2011-07-03 00:00:00,0.05322194229203508
2011-07-06 00:00:00,0.051401825533853154
2011-07-09 00:00:00,0.04714098974782658
2011-07-12 00:00:00,0.03838153995035568
2011-07-15 00:00:00,0.03250045172743996
2011-07-18 00:00:00,0.029053795592058364
2011-07-21 00:00:00,0.02711254697023441
2011-07-24 00:00:00,0.026273581599073507
2011-07-27 00:00:00,0.02424962901631505
2011-07-30 00:00:00,0.02207367947507205
2011-08-02 00:00:00,0.0202279487553052
2011-08-05 00:00:00,0.01863391203669895
2011-08-08 00:00:00,0.018148501987652863
2011-08-11 00:00:00,0.0170720952789846
2011-08-14 00:00:00,0.01572676905001908
2011-08-17 00:00:00,0.014809844784268276
2011-08-20 00:00:00,0.013796682139229183
2011-08-23 00:00:00,0.013063911456783197
2011-08-26 00:00:00,0.012516549701085363
2011-08-29 00:00:00,0.011836326942617627
2011-09-01 00:00:00,0.011410784004894701
2011-09-04 00:00:00,0.010857916953566157
2011-09-07 00:00:00,0.009763003188528801
2011-09-10 00:00:00,0.009210271109734911
2011-09-13 00:00:00,0.008856079011235233
2011-09-16 00:00:00,0.008009944240508373
2011-09-19 00:00:00,0.007445696052696551
2011-09-22 00:00:00,0.006941713040589862
2011-09-25 00:00:00,0.006332419576718231
2011-09-28 00:00:00,0.005933685649177678
2011-10-01 00:00:00,0.005413652769418732
2011-10-04 00:00:00,0.005189379802261319
2011-10-07 00:00:00,0.0047257704953951795
2011-10-10 00:00:00,0.004309909418696699
2011-10-13 00:00:00,0.004043952178154305
2011-10-16 00:00:00,0.003853775746809055
2011-10-19 00:00:00,0.003644700628259852
2011-10-22 00:00:00,0.0033977987843134103
2011-10-25 00:00:00,0.003100399506980449
2011-10-28 00:00:00,0.0029323161439559265
2011-10-30 23:00:00,0.0028214142639160834
2011-11-02 23:00:00,0.002584751231200086
2011-11-05 23:00:00,0.002297497264215203
2011-11-08 23:00:00,0.0021938003962534225
2011-11-11 23:00:00,0.0020362907725082935
2011-11-14 23:00:00,0.0019038546115582704
2011-11-17 23:00:00,0.0018018469099014473
2011-11-20 23:00:00,0.0017498054180554235
2011-11-23 23:00:00,0.0017187862607452363
2011-11-26 23:00:00,0.0017312439578196512
2011-11-29 23:00:00,0.001657874915082278
2011-12-02 23:00:00,0.0016320562487411867
2011-12-05 23:00:00,0.0016403739761510143
2011-12-08 23:00:00,0.0016111202041348947
2011-12-11 23:00:00,0.007304559828224198
2011-12-14 23:00:00,0.011419329768970893
2011-12-17 23:00:00,0.011568208665660908
