Time,anxbtc,bitbay,bitcoin24,bitcurex,bitfloor,btce,coinsetter,gatecoin,hitbtc,justcoin,lakebtc,mtgox,okcoin,others,therocktrading
2015-06-01 00:00:00 UTC,0.354203959512643,0.889903118014465,,0.469507659291138,,0.428265054404807,0.324981282009812,0.286642185739887,1.22515843430698,,0.26897427519515,,0.267399414646059,0.6204083723849998,0.798095632598899
2015-07-01 00:00:00 UTC,0.586471303849589,10.4492161998384,,0.583169863083998,,0.77170594745416,0.497367683856036,0.439111612906201,2.78347001597123,,0.508753093801769,,0.523046377995597,0.7943838794354913,2.23790088369659
2015-08-01 00:00:00 UTC,0.633275776002577,4.70161358008735,,0.585178912671871,,0.633848914440814,0.461469194452286,0.39326823807587,1.78364679273291,,0.421989293847033,,0.450820144774953,0.8106888785459144,1.37007308885666
2015-09-01 00:00:00 UTC,0.543904282611705,3.66464150088396,,0.615578243334539,,0.410960901137635,0.713343620899696,0.255116447173305,0.378887116362884,,0.231417548482261,,0.217284458628379,0.6715047786340294,0.227538965512655
2015-10-01 00:00:00 UTC,0.833783124850202,2.75410045152201,,0.838897212445408,,0.508494570409597,0.471884635785025,0.427064998043192,0.416905407422305,,0.421299566833271,,0.396431199821329,0.7574967432642408,0.499211674668453
2015-11-01 00:00:00 UTC,,5.28604663640637,,1.38960555770569,,1.3623351631695,4.55511650093867,1.45877825419441,1.72529223166407,,1.1818484384377,,1.3086918285726,2.243169996924632,1.73092965900506
2015-12-01 00:00:00 UTC,,3.90715058371351,,3.80812847604856,,0.989548786817544,12.0269590852805,0.940289563962174,2.47836321241362,,0.862713699537927,,0.901279270091202,1.4785992561277932,0.968306895171241
2016-01-01 00:00:00 UTC,,5.23608637917228,,9.42455010299753,,0.806951687102576,23.0940276796507,0.794810396429493,2.53148989865499,,0.690818613527007,,0.749218598173944,1.3847869397455062,0.76794872711864
2016-02-01 00:00:00 UTC,,2.92277955621183,,0.131746510041946,,0.733620606208205,,0.531504561777432,2.3705998223761,,0.481348086077106,,0.520031657448081,0.9901355686139451,0.667870424205927
2016-03-01 00:00:00 UTC,,2.73403887049348,,0.687551651050841,,0.615485093375737,,0.43170721590574,2.34961460776459,,0.350395357664303,,0.382735087849855,0.7419178731615682,0.427753153829176
2016-04-01 00:00:00 UTC,,5.51939222317895,,2.92755707368007,,0.61493710268572,,0.405301321759685,1.66898096039727,,0.304611995424301,,0.338806530267406,1.0086256333883048,0.34236301717495
2016-05-01 00:00:00 UTC,,1.96349933182109,,1.21696913207398,,0.797144453556906,,0.499734812517021,1.80179698106517,,0.556350814385701,,0.561948178729145,1.4143068136038761,0.766326602173872
2016-06-01 00:00:00 UTC,,23.1872277812953,,2.9744311542734,,2.09322206056492,,,3.33721454009436,,1.69348404191596,,1.89506837262966,2.813007246592107,1.44814458821927
2016-07-01 00:00:00 UTC,,27.0195266064172,,,,1.34745214377353,,,2.67206344395684,,0.863329717795097,,0.930013542977858,1.6208460393836053,1.88993468781701
2016-08-01 00:00:00 UTC,,16.9490154221263,,44.5765074013201,,0.834626939716294,,,2.32260537639955,,0.769028828646075,,0.684838417166846,1.720569563830519,1.15489614568217
2016-09-01 00:00:00 UTC,,17.973810960988,,1.28561911378728,,0.871763134055014,,,1.85203270010965,,0.504815986264691,,0.395418537628182,1.2987223882874042,0.588076625417257
2016-10-01 00:00:00 UTC,,14.3173769016481,,2.22084345907659,,0.882316673492966,,,1.61788880515197,,0.465796327762188,,0.502284334022293,1.027611636707508,1.21536983173128
2016-11-01 00:00:00 UTC,,6.60725980908686,,,,1.1702597326539,,,2.04232866088936,,1.11723605174771,,0.959486412177888,7.2898010186529785,1.47917797853036
2016-12-01 00:00:00 UTC,,7.60107921491263,,,,1.37781589769337,,,1.58182633163464,,1.11301433153793,,1.03407295928413,2.5777114700636945,3.45274642628868
2017-01-01 00:00:00 UTC,,13.5885639706216,,,,2.54209237663881,,,4.46633245756266,,2.66040779795643,,2.74852664313758,3.9894524616573888,3.2586227353891
2017-02-01 00:00:00 UTC,,8.42855187627991,,,,2.05716033722031,,,3.0048125020356,,1.58691506252462,,1.92630788082838,4.358658975257124,3.42373479030735
2017-03-01 00:00:00 UTC,,10.8639618930446,,,,3.6080081052697,,,7.04273432465061,,,,3.08244017264586,8.875059394695743,4.64858205276829
2017-04-01 00:00:00 UTC,,6.93081766496013,,,,2.23037931114823,,,7.04648285714795,,,,2.17532755378926,8.029263571601945,4.4862582667869
2017-05-01 00:00:00 UTC,,20.3666895343682,,,,8.59479021359271,,,11.5974046274422,,,,9.23467737805532,17.26275951267253,10.8451395826557
2017-06-01 00:00:00 UTC,,23.3590536781447,,,,8.56337231642944,,,12.2521778383382,,,,11.0961643302267,38.195716456232944,19.6893008646042
2017-07-01 00:00:00 UTC,,282.433655377317,,,,8.16511431699651,,,9.51746262788059,,,,10.9253492262415,26.280874633083222,11.656943082586
2017-08-01 00:00:00 UTC,,36.3029107460594,,,,,,,13.8255994257021,,,,14.2086725492382,13.348258264811811,14.4032937725548
2017-09-01 00:00:00 UTC,,39.9857453577005,,,,,,,15.8604464899845,,,,20.512560213386,128.5116079298095,25.1251999788666
2017-10-01 00:00:00 UTC,,,,,,,,,14.5749120210436,,,,12.9063612690313,46.48429967789325,15.9493202222355
2017-11-01 00:00:00 UTC,,,,,,,,,31.1917047064785,,,,,55.10391422455524,39.5037485163103
2017-12-01 00:00:00 UTC,,,,,,,,,99.0372291752644,,,,,252.26674754361306,127.397805151018
2018-01-01 00:00:00 UTC,,,,,,,,,73.1556085192245,,,,,178.8736100152931,6.0731001070808
2018-02-01 00:00:00 UTC,,,,,,,,,48.4882628905542,,,,,55.96999646871909,
2018-03-01 00:00:00 UTC,,,,,,,,,34.0113443768888,,,,,42.37391822189584,
2018-04-01 00:00:00 UTC,,,,,,,,,20.7206795368917,,,,,26.979775375186243,
2018-05-01 00:00:00 UTC,,,,,,,,,17.8345072800399,,,,,27.04390972807603,
2018-06-01 00:00:00 UTC,,,,,,,,,11.4717148043944,,,,,16.856292137658755,
2018-07-01 00:00:00 UTC,,,,,,,,,12.8056729694019,,,,,18.88286586682524,
2018-08-01 00:00:00 UTC,,,,,,,,,14.7928430247474,,,,,19.698024057520623,
2018-09-01 00:00:00 UTC,,,,,,,,,,,,,,14.381723397890934,
2018-10-01 00:00:00 UTC,,,,,,,,,,,,,,6.145816360472351,
2018-11-01 00:00:00 UTC,,,,,,,,,,,,,,13.259600656796232,
2018-12-01 00:00:00 UTC,,,,,,,,,,,,,,12.005759184087111,
2019-01-01 00:00:00 UTC,,,,,,,,,,,,,,5.825618590690915,
2019-02-01 00:00:00 UTC,,,,,,,,,,,,,,5.165904254313347,
2019-03-01 00:00:00 UTC,,,,,,,,,,,,,,4.157836506683615,
2019-04-01 00:00:00 UTC,,,,,,,,,,,,,,10.412967058369837,
2019-05-01 00:00:00 UTC,,,,,,,,,,,,,,22.403053739803866,
2019-06-01 00:00:00 UTC,,,,,,,,,,,,,,33.591925979497255,
2019-07-01 00:00:00 UTC,,,,,,,,,,,,,,40.016347138327724,
2019-08-01 00:00:00 UTC,,,,,,,,,,,,,,25.7012434813647,
2019-09-01 00:00:00 UTC,,,,,,,,,,,,,,18.646333137394123,
2019-10-01 00:00:00 UTC,,,,,,,,,,,,,,18.100990471939344,
2019-11-01 00:00:00 UTC,,,,,,,,,,,,,,15.951463946957922,
2019-12-01 00:00:00 UTC,,,,,,,,,,,,,,13.5854046356403,
2020-01-01 00:00:00 UTC,,,,,,,,,,,,,,17.287796052266067,
2020-02-01 00:00:00 UTC,,,,,,,,,,,,,,19.89468107382227,
2020-03-01 00:00:00 UTC,,,,,,,,,,,,,,30.121632837404654,
2020-04-01 00:00:00 UTC,,,,,,,,,,,,,,17.33177243662318,
2020-05-01 00:00:00 UTC,,,,,,,,,,,,,,23.447530132084076,
