Fecha,Último,Apertura,Máximo,Mínimo,Vol.,% var.
06.07.2015,96,30,96,42,96,62,96,02,-,0,20%
03.07.2015,96,11,96,09,96,22,95,87,-,0,00%
02.07.2015,96,11,96,32,96,42,95,87,-,-0,21%
01.07.2015,96,31,95,58,96,35,95,47,-,0,87%
30.06.2015,95,48,95,04,95,68,94,85,-,0,73%
29.06.2015,94,79,96,11,96,37,94,68,-,-0,71%
26.06.2015,95,47,95,17,95,67,95,08,-,0,29%
25.06.2015,95,19,95,28,95,51,95,09,-,-0,07%
24.06.2015,95,26,95,37,95,54,94,93,-,-0,18%
23.06.2015,95,43,94,29,95,64,94,30,-,1,17%
22.06.2015,94,33,94,00,94,45,93,81,-,0,27%
19.06.2015,94,08,94,03,94,50,93,90,-,0,04%
18.06.2015,94,04,94,22,94,23,93,56,-,-0,28%
17.06.2015,94,30,94,95,95,18,94,11,-,-0,74%
16.06.2015,95,00,94,83,95,23,94,56,-,0,20%
15.06.2015,94,81,95,16,95,39,94,73,-,-0,17%
12.06.2015,94,97,95,09,95,68,94,69,-,-0,01%
11.06.2015,94,98,94,70,95,59,94,71,-,0,35%
10.06.2015,94,65,95,14,95,23,94,32,-,-0,55%
09.06.2015,95,17,95,26,95,58,94,84,-,-0,14%
08.06.2015,95,30,96,47,96,55,95,05,-,-1,05%
05.06.2015,96,31,95,76,96,91,95,36,-,0,89%
04.06.2015,95,46,95,42,95,62,94,65,-,-0,01%
03.06.2015,95,47,95,94,96,51,95,21,-,-0,38%
02.06.2015,95,83,97,43,97,53,95,67,-,-1,60%
01.06.2015,97,39,96,90,97,68,96,93,-,0,50%
29.05.2015,96,91,96,89,97,19,96,75,-,-0,06%
28.05.2015,96,97,97,26,97,63,96,86,-,-0,41%
27.05.2015,97,37,97,22,97,78,96,89,-,0,07%
26.05.2015,97,30,96,39,97,36,96,45,-,1,34%
25.05.2015,96,01,96,23,96,47,96,17,-,-0,10%
22.05.2015,96,11,95,40,96,27,94,82,-,0,90%
21.05.2015,95,25,95,59,95,65,94,97,-,-0,21%
20.05.2015,95,45,95,31,95,84,95,26,-,0,19%
19.05.2015,95,27,94,12,95,47,94,09,-,1,11%
18.05.2015,94,22,93,23,94,27,93,27,-,1,16%
15.05.2015,93,14,93,41,94,03,93,14,-,-0,34%
14.05.2015,93,46,93,64,93,76,93,13,-,-0,17%
13.05.2015,93,62,94,55,94,59,93,46,-,-0,96%
12.05.2015,94,53,95,06,95,16,94,24,-,-0,51%
11.05.2015,95,01,94,79,95,26,94,80,-,0,23%
08.05.2015,94,79,94,64,95,06,94,32,-,0,16%
07.05.2015,94,64,94,11,94,83,93,89,-,0,58%
06.05.2015,94,09,95,18,95,22,93,88,-,-1,04%
05.05.2015,95,08,95,44,95,95,94,88,-,-0,42%
04.05.2015,95,48,95,25,95,64,95,04,-,0,19%
01.05.2015,95,30,94,83,95,40,94,50,-,0,74%
30.04.2015,94,60,95,20,95,45,94,40,-,-0,64%
29.04.2015,95,21,96,12,96,18,94,68,-,-0,92%
28.04.2015,96,09,96,79,96,93,96,01,-,-0,70%
27.04.2015,96,77,96,95,97,28,96,47,-,-0,15%
24.04.2015,96,92,97,33,97,56,96,75,-,-0,37%
23.04.2015,97,28,98,05,98,42,97,14,-,-0,66%
22.04.2015,97,93,97,95,98,12,97,43,-,-0,07%
21.04.2015,98,00,97,95,98,45,97,64,-,0,06%
20.04.2015,97,94,97,34,98,07,97,33,-,0,43%
17.04.2015,97,52,97,65,97,82,97,00,-,0,10%
16.04.2015,97,42,98,39,98,72,97,28,-,-0,92%
15.04.2015,98,32,98,79,99,36,98,22,-,-0,42%
14.04.2015,98,73,99,46,99,70,98,37,-,-0,76%
13.04.2015,99,49,99,47,99,99,99,23,-,0,15%
